group 03271, 1 videos, 6289 frames, use time 1.311953 seconds
group 03272, 1 videos, 85408 frames, use time 15.916015 seconds
group 03273, 1 videos, 197461 frames, use time 27.942648 seconds
group 03274, 1 videos, 40031 frames, use time 5.362429 seconds
group 03275, 1 videos, 9478 frames, use time 2.684733 seconds
group 03276, 1 videos, 7097 frames, use time 2.163004 seconds
group 03277, 1 videos, 13200 frames, use time 5.499088 seconds
group 03278, 1 videos, 74233 frames, use time 7.419540 seconds
group 03279, 1 videos, 34129 frames, use time 3.492076 seconds
group 03280, 1 videos, 12261 frames, use time 3.526488 seconds
group 03281, 1 videos, 14965 frames, use time 2.106820 seconds
group 03282, 1 videos, 5383 frames, use time 0.906991 seconds
group 03283, 1 videos, 80833 frames, use time 9.006751 seconds
group 03284, 1 videos, 33555 frames, use time 6.110010 seconds
group 03285, 1 videos, 102882 frames, use time 8.063803 seconds
group 03286, 1 videos, 4271 frames, use time 0.436684 seconds
group 03287, 1 videos, 40826 frames, use time 4.117139 seconds
group 03288, 1 videos, 125029 frames, use time 21.409964 seconds
group 03289, 1 videos, 201792 frames, use time 31.486662 seconds
group 03290, 1 videos, 73045 frames, use time 7.994934 seconds
group 03291, 1 videos, 102595 frames, use time 13.176212 seconds
group 03292, 1 videos, 7324 frames, use time 0.748516 seconds
group 03293, 1 videos, 114851 frames, use time 14.074476 seconds
group 03294, 1 videos, 169252 frames, use time 27.105753 seconds
group 03295, 1 videos, 7878 frames, use time 0.666954 seconds
group 03296, 1 videos, 61095 frames, use time 6.738203 seconds
group 03297, 1 videos, 113174 frames, use time 14.200541 seconds
group 03298, 1 videos, 1195 frames, use time 0.192606 seconds
group 03299, 1 videos, 1884 frames, use time 0.175987 seconds
group 03300, 1 videos, 110782 frames, use time 14.466425 seconds
group 03301, 1 videos, 7236 frames, use time 1.481493 seconds
group 03302, 1 videos, 45753 frames, use time 4.632847 seconds
group 03303, 1 videos, 185603 frames, use time 23.606795 seconds
group 03304, 1 videos, 115427 frames, use time 14.164712 seconds
group 03305, 1 videos, 145714 frames, use time 18.498399 seconds
group 03306, 1 videos, 60303 frames, use time 5.207273 seconds
group 03307, 1 videos, 1574 frames, use time 0.310247 seconds
group 03308, 1 videos, 47494 frames, use time 5.058797 seconds
group 03309, 1 videos, 16559 frames, use time 2.604626 seconds
group 03310, 1 videos, 58867 frames, use time 9.178448 seconds
group 03311, 1 videos, 32765 frames, use time 5.177181 seconds
group 03312, 1 videos, 1172 frames, use time 0.152950 seconds
group 03313, 1 videos, 146633 frames, use time 20.006693 seconds
group 03314, 1 videos, 15258 frames, use time 1.668121 seconds
group 03315, 1 videos, 40730 frames, use time 3.815630 seconds
group 03316, 1 videos, 33962 frames, use time 4.731741 seconds
group 03317, 1 videos, 2225 frames, use time 0.180009 seconds
group 03318, 1 videos, 25136 frames, use time 2.752644 seconds
group 03319, 1 videos, 270 frames, use time 0.096027 seconds
group 03320, 1 videos, 36732 frames, use time 3.951036 seconds
group 03321, 1 videos, 5342 frames, use time 0.735592 seconds
group 03322, 1 videos, 19579 frames, use time 1.730553 seconds
group 03323, 1 videos, 6802 frames, use time 1.442563 seconds
group 03324, 1 videos, 1209 frames, use time 0.175354 seconds
group 03325, 1 videos, 1596 frames, use time 0.196760 seconds
group 03326, 1 videos, 2312 frames, use time 0.290819 seconds
group 03327, 1 videos, 40214 frames, use time 11.385104 seconds
group 03328, 1 videos, 161545 frames, use time 21.446832 seconds
group 03329, 1 videos, 57348 frames, use time 5.733734 seconds
group 03330, 1 videos, 17401 frames, use time 2.017451 seconds
group 03331, 1 videos, 66496 frames, use time 12.428755 seconds
group 03332, 1 videos, 9157 frames, use time 0.958240 seconds
group 03333, 1 videos, 1317 frames, use time 0.129942 seconds
group 03334, 1 videos, 21050 frames, use time 2.221686 seconds
group 03335, 1 videos, 14694 frames, use time 1.727441 seconds
group 03336, 1 videos, 6418 frames, use time 1.050273 seconds
group 03337, 1 videos, 65702 frames, use time 10.748571 seconds
group 03338, 1 videos, 3242 frames, use time 0.249738 seconds
group 03339, 1 videos, 1503 frames, use time 0.158514 seconds
group 03340, 1 videos, 86858 frames, use time 9.991308 seconds
group 03341, 1 videos, 199714 frames, use time 25.644986 seconds
group 03342, 1 videos, 106034 frames, use time 12.292490 seconds
group 03343, 1 videos, 190299 frames, use time 22.368355 seconds
group 03344, 1 videos, 79682 frames, use time 11.301066 seconds
group 03345, 1 videos, 25501 frames, use time 2.516006 seconds
group 03346, 1 videos, 11719 frames, use time 1.115969 seconds
group 03347, 1 videos, 1268 frames, use time 0.163474 seconds
group 03348, 1 videos, 31637 frames, use time 5.239560 seconds
group 03349, 1 videos, 4513 frames, use time 0.360230 seconds
group 03350, 1 videos, 154886 frames, use time 18.841508 seconds
group 03351, 1 videos, 57007 frames, use time 5.916167 seconds
group 03352, 1 videos, 117153 frames, use time 14.701842 seconds
group 03353, 1 videos, 453 frames, use time 0.068357 seconds
group 03354, 1 videos, 11630 frames, use time 1.748564 seconds
group 03355, 1 videos, 42891 frames, use time 4.527115 seconds
group 03356, 1 videos, 188745 frames, use time 26.291434 seconds
group 03357, 1 videos, 1528 frames, use time 0.191557 seconds
group 03358, 1 videos, 3121 frames, use time 0.294416 seconds
group 03359, 1 videos, 68269 frames, use time 11.569718 seconds
group 03360, 1 videos, 117801 frames, use time 14.222723 seconds
group 03361, 1 videos, 390 frames, use time 0.073375 seconds
group 03362, 1 videos, 98525 frames, use time 10.907787 seconds
group 03363, 1 videos, 25271 frames, use time 5.641836 seconds
group 03364, 1 videos, 3203 frames, use time 1.033987 seconds
group 03365, 1 videos, 43776 frames, use time 13.958876 seconds
group 03366, 1 videos, 133824 frames, use time 16.072042 seconds
group 03367, 1 videos, 13144 frames, use time 2.462915 seconds
group 03368, 1 videos, 1096 frames, use time 0.108646 seconds
group 03369, 1 videos, 133374 frames, use time 16.863530 seconds
group 03370, 1 videos, 68965 frames, use time 11.024435 seconds
group 03371, 1 videos, 99642 frames, use time 11.820596 seconds
group 03372, 1 videos, 595 frames, use time 0.084239 seconds
group 03373, 1 videos, 20079 frames, use time 6.153662 seconds
group 03374, 0 videos, 0 frames, use time 0.045892 seconds
group 03375, 1 videos, 39671 frames, use time 6.424244 seconds
group 03376, 1 videos, 369 frames, use time 0.128916 seconds
group 03377, 1 videos, 54039 frames, use time 9.564830 seconds
group 03378, 1 videos, 250 frames, use time 0.101020 seconds
group 03379, 1 videos, 164018 frames, use time 21.713929 seconds
group 03380, 1 videos, 633 frames, use time 0.139741 seconds
group 03381, 1 videos, 70879 frames, use time 12.164511 seconds
group 03382, 1 videos, 193085 frames, use time 26.724383 seconds
group 03383, 1 videos, 1892 frames, use time 0.311775 seconds
group 03384, 1 videos, 2575 frames, use time 0.371788 seconds
group 03385, 1 videos, 56017 frames, use time 5.709248 seconds
group 03386, 1 videos, 1649 frames, use time 0.244220 seconds
group 03387, 1 videos, 2525 frames, use time 0.533476 seconds
group 03388, 1 videos, 15272 frames, use time 1.523551 seconds
group 03389, 1 videos, 80584 frames, use time 14.027657 seconds
group 03390, 1 videos, 49760 frames, use time 7.033945 seconds
group 03391, 1 videos, 13620 frames, use time 2.340221 seconds
group 03392, 1 videos, 46408 frames, use time 5.133294 seconds
group 03393, 1 videos, 158436 frames, use time 22.081273 seconds
group 03394, 1 videos, 5093 frames, use time 0.908393 seconds
group 03395, 1 videos, 13190 frames, use time 2.141374 seconds
group 03396, 1 videos, 1249 frames, use time 0.212579 seconds
group 03397, 1 videos, 11119 frames, use time 2.201896 seconds
group 03398, 0 videos, 0 frames, use time 0.033727 seconds
group 03399, 1 videos, 6686 frames, use time 1.004481 seconds
group 03400, 1 videos, 24010 frames, use time 3.042673 seconds
group 03401, 1 videos, 97831 frames, use time 12.222569 seconds
group 03402, 1 videos, 118466 frames, use time 13.389188 seconds
group 03403, 1 videos, 64332 frames, use time 6.933694 seconds
group 03404, 1 videos, 7308 frames, use time 0.689171 seconds
group 03405, 1 videos, 76068 frames, use time 8.499867 seconds
group 03406, 1 videos, 61390 frames, use time 6.237461 seconds
group 03407, 1 videos, 16286 frames, use time 2.976490 seconds
group 03408, 1 videos, 19803 frames, use time 3.195667 seconds
group 03409, 1 videos, 93694 frames, use time 11.258853 seconds
group 03410, 1 videos, 1166 frames, use time 0.198949 seconds
group 03411, 1 videos, 57389 frames, use time 9.976849 seconds
group 03412, 1 videos, 7176 frames, use time 0.964543 seconds
group 03413, 1 videos, 151096 frames, use time 19.935182 seconds
group 03414, 1 videos, 134078 frames, use time 19.369904 seconds
group 03415, 1 videos, 6706 frames, use time 0.800877 seconds
group 03416, 1 videos, 69285 frames, use time 7.983343 seconds
group 03417, 1 videos, 116905 frames, use time 14.153785 seconds
group 03418, 1 videos, 12376 frames, use time 1.279876 seconds
group 03419, 1 videos, 16912 frames, use time 1.692613 seconds
group 03420, 1 videos, 70927 frames, use time 7.323616 seconds
group 03421, 1 videos, 45510 frames, use time 4.721076 seconds
group 03422, 1 videos, 7713 frames, use time 0.741543 seconds
group 03423, 1 videos, 113176 frames, use time 13.142480 seconds
group 03424, 1 videos, 1457 frames, use time 0.153827 seconds
group 03425, 1 videos, 29411 frames, use time 5.222045 seconds
group 03426, 0 videos, 0 frames, use time 0.062335 seconds
group 03427, 1 videos, 87887 frames, use time 10.905757 seconds
group 03428, 1 videos, 27161 frames, use time 2.487768 seconds
group 03429, 1 videos, 7333 frames, use time 0.810936 seconds
group 03430, 1 videos, 27344 frames, use time 3.099173 seconds
group 03431, 1 videos, 106848 frames, use time 13.871202 seconds
group 03432, 1 videos, 6379 frames, use time 0.907277 seconds
group 03433, 1 videos, 25808 frames, use time 2.552274 seconds
group 03434, 1 videos, 22349 frames, use time 6.389136 seconds
group 03435, 1 videos, 141240 frames, use time 16.331096 seconds
group 03436, 1 videos, 133420 frames, use time 15.212846 seconds
group 03437, 1 videos, 674 frames, use time 0.069014 seconds
group 03438, 1 videos, 107037 frames, use time 11.397928 seconds
group 03439, 1 videos, 203479 frames, use time 25.857082 seconds
group 03440, 1 videos, 56578 frames, use time 6.044777 seconds
group 03441, 1 videos, 67563 frames, use time 12.158231 seconds
group 03442, 0 videos, 0 frames, use time 0.060947 seconds
group 03443, 1 videos, 59125 frames, use time 6.274198 seconds
group 03444, 1 videos, 6080 frames, use time 0.604924 seconds
group 03445, 1 videos, 49612 frames, use time 4.950180 seconds
group 03446, 1 videos, 20588 frames, use time 2.327600 seconds
group 03447, 1 videos, 139787 frames, use time 17.826902 seconds
group 03448, 1 videos, 2141 frames, use time 0.191032 seconds
group 03449, 1 videos, 9629 frames, use time 0.897714 seconds
group 03450, 1 videos, 7074 frames, use time 2.019912 seconds
group 03451, 1 videos, 104353 frames, use time 12.257533 seconds
group 03452, 1 videos, 12633 frames, use time 1.642929 seconds
group 03453, 1 videos, 2524 frames, use time 0.266280 seconds
group 03454, 1 videos, 31024 frames, use time 3.169904 seconds
group 03455, 1 videos, 805 frames, use time 0.278440 seconds
group 03456, 1 videos, 126422 frames, use time 16.177771 seconds
group 03457, 1 videos, 2017 frames, use time 0.387764 seconds
group 03458, 1 videos, 161244 frames, use time 21.448180 seconds
group 03459, 1 videos, 24859 frames, use time 4.278608 seconds
group 03460, 1 videos, 8349 frames, use time 1.412793 seconds
group 03461, 1 videos, 83325 frames, use time 23.829970 seconds
group 03462, 1 videos, 31416 frames, use time 6.211719 seconds
group 03463, 1 videos, 152722 frames, use time 23.675398 seconds
group 03464, 1 videos, 138460 frames, use time 17.044598 seconds
group 03465, 1 videos, 156688 frames, use time 20.145688 seconds
group 03466, 1 videos, 25230 frames, use time 6.292340 seconds
group 03467, 1 videos, 45945 frames, use time 13.750427 seconds
group 03468, 1 videos, 105676 frames, use time 12.343096 seconds
group 03469, 1 videos, 7609 frames, use time 1.478086 seconds
group 03470, 1 videos, 23125 frames, use time 4.962441 seconds
group 03471, 1 videos, 10948 frames, use time 2.676255 seconds
group 03472, 1 videos, 6509 frames, use time 1.365182 seconds
group 03473, 1 videos, 18347 frames, use time 2.713051 seconds
group 03474, 1 videos, 3650 frames, use time 0.850031 seconds
group 03475, 1 videos, 27038 frames, use time 6.191249 seconds
group 03476, 1 videos, 1521 frames, use time 0.215623 seconds
group 03477, 1 videos, 6676 frames, use time 0.806441 seconds
group 03478, 1 videos, 155730 frames, use time 15.797836 seconds
group 03479, 1 videos, 66460 frames, use time 6.892600 seconds
group 03480, 1 videos, 210271 frames, use time 28.376761 seconds
group 03481, 1 videos, 97421 frames, use time 13.454371 seconds
group 03482, 1 videos, 86814 frames, use time 9.125233 seconds
group 03483, 1 videos, 20374 frames, use time 2.429944 seconds
group 03484, 1 videos, 48074 frames, use time 10.214112 seconds
group 03485, 1 videos, 15503 frames, use time 2.805882 seconds
group 03486, 1 videos, 72429 frames, use time 7.251558 seconds
group 03487, 1 videos, 99106 frames, use time 10.592393 seconds
group 03488, 1 videos, 48161 frames, use time 4.976954 seconds
group 03489, 1 videos, 5143 frames, use time 0.535739 seconds
group 03490, 1 videos, 3451 frames, use time 0.294764 seconds
group 03491, 1 videos, 13165 frames, use time 1.188114 seconds
group 03492, 1 videos, 11146 frames, use time 1.985471 seconds
group 03493, 1 videos, 133338 frames, use time 16.729909 seconds
group 03494, 1 videos, 6991 frames, use time 0.698118 seconds
group 03495, 1 videos, 13118 frames, use time 1.321090 seconds
group 03496, 1 videos, 64571 frames, use time 6.421714 seconds
group 03497, 1 videos, 2216 frames, use time 0.161022 seconds
group 03498, 1 videos, 52144 frames, use time 18.285786 seconds
group 03499, 1 videos, 27055 frames, use time 2.495691 seconds
group 03500, 1 videos, 108436 frames, use time 13.149596 seconds
group 03501, 1 videos, 21284 frames, use time 2.025472 seconds
group 03502, 1 videos, 4358 frames, use time 0.278767 seconds
group 03503, 1 videos, 75966 frames, use time 8.480840 seconds
group 03504, 1 videos, 1481 frames, use time 0.155389 seconds
group 03505, 1 videos, 22463 frames, use time 1.824401 seconds
group 03506, 1 videos, 2457 frames, use time 0.228944 seconds
group 03507, 1 videos, 39150 frames, use time 11.058010 seconds
group 03508, 1 videos, 11555 frames, use time 1.299503 seconds
group 03509, 1 videos, 79017 frames, use time 8.909672 seconds
group 03510, 1 videos, 22715 frames, use time 2.213504 seconds
group 03511, 1 videos, 45393 frames, use time 4.557952 seconds
group 03512, 1 videos, 133541 frames, use time 14.736212 seconds
group 03513, 1 videos, 8870 frames, use time 0.788370 seconds
group 03514, 1 videos, 379 frames, use time 0.123131 seconds
group 03515, 1 videos, 51731 frames, use time 5.379758 seconds
group 03516, 1 videos, 48068 frames, use time 8.656249 seconds
group 03517, 1 videos, 92773 frames, use time 9.927037 seconds
group 03518, 1 videos, 82710 frames, use time 9.099720 seconds
group 03519, 1 videos, 30725 frames, use time 3.084609 seconds
group 03520, 1 videos, 49379 frames, use time 5.818168 seconds
group 03521, 1 videos, 159417 frames, use time 18.492341 seconds
group 03522, 1 videos, 18148 frames, use time 1.816380 seconds
group 03523, 1 videos, 168239 frames, use time 25.594530 seconds
group 03524, 1 videos, 49420 frames, use time 6.833860 seconds
group 03525, 1 videos, 55493 frames, use time 9.546748 seconds
group 03526, 1 videos, 104634 frames, use time 11.561345 seconds
group 03527, 1 videos, 23986 frames, use time 2.367881 seconds
group 03528, 1 videos, 37884 frames, use time 6.244697 seconds
group 03529, 1 videos, 1648 frames, use time 0.623153 seconds
group 03530, 1 videos, 85391 frames, use time 14.155432 seconds
group 03531, 1 videos, 13251 frames, use time 2.668283 seconds
group 03532, 1 videos, 11887 frames, use time 1.138740 seconds
group 03533, 1 videos, 15222 frames, use time 1.490820 seconds
group 03534, 1 videos, 6060 frames, use time 0.891326 seconds
group 03535, 1 videos, 114554 frames, use time 13.739386 seconds
group 03536, 1 videos, 6144 frames, use time 0.632729 seconds
group 03537, 1 videos, 102213 frames, use time 10.672981 seconds
group 03538, 1 videos, 191563 frames, use time 32.996705 seconds
group 03539, 1 videos, 9734 frames, use time 1.965903 seconds
group 03540, 1 videos, 99118 frames, use time 15.680731 seconds
group 03541, 1 videos, 66340 frames, use time 7.133384 seconds
group 03542, 1 videos, 10161 frames, use time 1.031952 seconds
group 03543, 1 videos, 23193 frames, use time 3.602848 seconds
group 03544, 1 videos, 21216 frames, use time 1.964789 seconds
group 03545, 1 videos, 6628 frames, use time 0.650898 seconds
group 03546, 1 videos, 60276 frames, use time 9.349538 seconds
group 03547, 1 videos, 3220 frames, use time 0.569972 seconds
group 03548, 1 videos, 26625 frames, use time 2.321585 seconds
group 03549, 1 videos, 13435 frames, use time 1.208043 seconds
group 03550, 1 videos, 13234 frames, use time 1.734708 seconds
group 03551, 1 videos, 5681 frames, use time 0.731971 seconds
group 03552, 1 videos, 60220 frames, use time 8.370991 seconds
group 03553, 1 videos, 801 frames, use time 0.241898 seconds
group 03554, 1 videos, 107422 frames, use time 11.049779 seconds
group 03555, 1 videos, 7370 frames, use time 1.510049 seconds
group 03556, 1 videos, 75086 frames, use time 8.749037 seconds
group 03557, 1 videos, 927 frames, use time 0.160975 seconds
group 03558, 1 videos, 13244 frames, use time 2.597981 seconds
group 03559, 1 videos, 38544 frames, use time 5.944124 seconds
group 03560, 1 videos, 1411 frames, use time 0.177362 seconds
group 03561, 1 videos, 5738 frames, use time 0.896115 seconds
group 03562, 1 videos, 7253 frames, use time 0.985128 seconds
group 03563, 1 videos, 31354 frames, use time 6.412169 seconds
group 03564, 1 videos, 75897 frames, use time 8.428157 seconds
group 03565, 1 videos, 25485 frames, use time 3.179584 seconds
group 03566, 1 videos, 18515 frames, use time 4.446810 seconds
group 03567, 1 videos, 54408 frames, use time 9.166823 seconds
group 03568, 1 videos, 121104 frames, use time 14.404215 seconds
group 03569, 1 videos, 83528 frames, use time 8.833471 seconds
group 03570, 1 videos, 74540 frames, use time 15.717354 seconds
group 03571, 1 videos, 5362 frames, use time 0.653944 seconds
group 03572, 1 videos, 806 frames, use time 0.143759 seconds
group 03573, 1 videos, 17398 frames, use time 4.925771 seconds
group 03574, 1 videos, 16417 frames, use time 5.544038 seconds
group 03575, 1 videos, 47584 frames, use time 4.941172 seconds
group 03576, 1 videos, 91751 frames, use time 9.844148 seconds
group 03577, 1 videos, 55164 frames, use time 5.633673 seconds
group 03578, 1 videos, 45765 frames, use time 4.651513 seconds
group 03579, 1 videos, 6681 frames, use time 0.671868 seconds
group 03580, 1 videos, 29303 frames, use time 3.190886 seconds
group 03581, 1 videos, 16993 frames, use time 3.039760 seconds
group 03582, 1 videos, 63376 frames, use time 14.937350 seconds
group 03583, 1 videos, 15619 frames, use time 1.515623 seconds
group 03584, 1 videos, 6628 frames, use time 0.855258 seconds
group 03585, 1 videos, 1644 frames, use time 0.237061 seconds
group 03586, 1 videos, 431 frames, use time 0.070324 seconds
group 03587, 1 videos, 78012 frames, use time 9.451540 seconds
group 03588, 1 videos, 24621 frames, use time 5.124225 seconds
group 03589, 1 videos, 26814 frames, use time 2.524998 seconds
group 03590, 1 videos, 2995 frames, use time 0.282670 seconds
group 03591, 1 videos, 73809 frames, use time 17.003547 seconds
group 03592, 1 videos, 84032 frames, use time 9.422901 seconds
group 03593, 1 videos, 13411 frames, use time 1.408916 seconds
group 03594, 1 videos, 73555 frames, use time 8.104520 seconds
group 03595, 1 videos, 8038 frames, use time 1.214090 seconds
group 03596, 1 videos, 45881 frames, use time 4.533937 seconds
group 03597, 1 videos, 185284 frames, use time 23.044541 seconds
group 03598, 1 videos, 35346 frames, use time 6.058476 seconds
group 03599, 1 videos, 1729 frames, use time 0.240307 seconds
group 03600, 1 videos, 137281 frames, use time 20.178732 seconds
group 03601, 1 videos, 81704 frames, use time 13.359832 seconds
group 03602, 1 videos, 19073 frames, use time 1.652337 seconds
group 03603, 1 videos, 45725 frames, use time 4.658154 seconds
group 03604, 1 videos, 12410 frames, use time 3.619223 seconds
group 03605, 1 videos, 53250 frames, use time 9.593289 seconds
group 03606, 1 videos, 12101 frames, use time 1.062224 seconds
group 03607, 1 videos, 62955 frames, use time 6.379093 seconds
group 03608, 0 videos, 0 frames, use time 0.031157 seconds
group 03609, 1 videos, 53083 frames, use time 12.665732 seconds
group 03610, 1 videos, 27254 frames, use time 2.306737 seconds
group 03611, 1 videos, 6073 frames, use time 1.425796 seconds
group 03612, 1 videos, 51831 frames, use time 18.963022 seconds
group 03613, 1 videos, 73753 frames, use time 7.183946 seconds
group 03614, 1 videos, 16104 frames, use time 5.414492 seconds
group 03615, 1 videos, 58968 frames, use time 7.892436 seconds
group 03616, 1 videos, 32950 frames, use time 7.787099 seconds
group 03617, 1 videos, 79296 frames, use time 9.327234 seconds
group 03618, 1 videos, 12717 frames, use time 2.337858 seconds
group 03619, 1 videos, 76125 frames, use time 7.188852 seconds
group 03620, 1 videos, 139165 frames, use time 17.607795 seconds
group 03621, 1 videos, 6010 frames, use time 1.145110 seconds
group 03622, 1 videos, 32898 frames, use time 6.002100 seconds
group 03623, 1 videos, 173429 frames, use time 14.184249 seconds
group 03624, 1 videos, 171513 frames, use time 31.625186 seconds
group 03625, 1 videos, 2804 frames, use time 0.254738 seconds
group 03626, 1 videos, 88234 frames, use time 10.103435 seconds
group 03627, 1 videos, 86762 frames, use time 9.161073 seconds
group 03628, 1 videos, 21626 frames, use time 2.135746 seconds
group 03629, 1 videos, 6538 frames, use time 1.025136 seconds
group 03630, 1 videos, 49836 frames, use time 8.156487 seconds
group 03631, 1 videos, 3055 frames, use time 0.329081 seconds
group 03632, 1 videos, 40497 frames, use time 6.063115 seconds
group 03633, 1 videos, 119585 frames, use time 14.648237 seconds
group 03634, 1 videos, 27659 frames, use time 5.136332 seconds
group 03635, 1 videos, 214356 frames, use time 32.160827 seconds
group 03636, 1 videos, 2956 frames, use time 0.662979 seconds
group 03637, 1 videos, 86076 frames, use time 8.857803 seconds
group 03638, 1 videos, 37543 frames, use time 7.605556 seconds
group 03639, 1 videos, 1128 frames, use time 0.193492 seconds
group 03640, 1 videos, 214 frames, use time 0.042544 seconds
group 03641, 1 videos, 669 frames, use time 0.178459 seconds
group 03642, 1 videos, 20276 frames, use time 5.245091 seconds
group 03643, 1 videos, 78028 frames, use time 11.530256 seconds
group 03644, 1 videos, 1244 frames, use time 0.137413 seconds
group 03645, 1 videos, 11486 frames, use time 1.726756 seconds
group 03646, 1 videos, 65929 frames, use time 8.570894 seconds
group 03647, 1 videos, 1642 frames, use time 0.344621 seconds
group 03648, 1 videos, 70229 frames, use time 9.704218 seconds
group 03649, 1 videos, 29623 frames, use time 4.001572 seconds
group 03650, 1 videos, 72452 frames, use time 17.211887 seconds
group 03651, 1 videos, 11190 frames, use time 2.904581 seconds
group 03652, 1 videos, 1699 frames, use time 0.447990 seconds
group 03653, 1 videos, 33949 frames, use time 3.470890 seconds
group 03654, 1 videos, 3115 frames, use time 0.574770 seconds
group 03655, 1 videos, 177746 frames, use time 20.404844 seconds
group 03656, 1 videos, 151927 frames, use time 19.584083 seconds
group 03657, 1 videos, 70384 frames, use time 7.810235 seconds
group 03658, 1 videos, 118293 frames, use time 13.891576 seconds
group 03659, 1 videos, 1251 frames, use time 0.135808 seconds
group 03660, 1 videos, 3558 frames, use time 0.276152 seconds
group 03661, 1 videos, 7440 frames, use time 1.050387 seconds
group 03662, 1 videos, 8726 frames, use time 2.346309 seconds
group 03663, 1 videos, 74347 frames, use time 9.763955 seconds
group 03664, 1 videos, 6045 frames, use time 0.601706 seconds
group 03665, 1 videos, 75876 frames, use time 8.035742 seconds
group 03666, 1 videos, 12555 frames, use time 1.653027 seconds
group 03667, 1 videos, 22898 frames, use time 3.485430 seconds
group 03668, 1 videos, 91686 frames, use time 13.051418 seconds
group 03669, 1 videos, 160108 frames, use time 20.416580 seconds
group 03670, 1 videos, 121002 frames, use time 20.761991 seconds
group 03671, 1 videos, 19159 frames, use time 2.737402 seconds
group 03672, 1 videos, 3589 frames, use time 0.519710 seconds
group 03673, 1 videos, 40114 frames, use time 3.996930 seconds
group 03674, 1 videos, 31919 frames, use time 3.032091 seconds
group 03675, 1 videos, 137470 frames, use time 16.244180 seconds
group 03676, 1 videos, 2405 frames, use time 0.381027 seconds
group 03677, 1 videos, 54968 frames, use time 10.159401 seconds
group 03678, 1 videos, 102165 frames, use time 13.012438 seconds
group 03679, 1 videos, 39561 frames, use time 5.670369 seconds
group 03680, 1 videos, 66744 frames, use time 9.211118 seconds
group 03681, 1 videos, 13431 frames, use time 1.185686 seconds
group 03682, 1 videos, 191719 frames, use time 26.966582 seconds
group 03683, 1 videos, 20970 frames, use time 1.931175 seconds
group 03684, 1 videos, 27492 frames, use time 5.027746 seconds
group 03685, 1 videos, 62966 frames, use time 6.584544 seconds
group 03686, 1 videos, 15270 frames, use time 1.547605 seconds
group 03687, 1 videos, 114818 frames, use time 23.623991 seconds
group 03688, 1 videos, 209704 frames, use time 34.210267 seconds
group 03689, 1 videos, 7318 frames, use time 0.836567 seconds
group 03690, 1 videos, 7699 frames, use time 0.855290 seconds
group 03691, 1 videos, 10296 frames, use time 1.108687 seconds
group 03692, 1 videos, 23070 frames, use time 4.107590 seconds
group 03693, 1 videos, 47880 frames, use time 5.084860 seconds
group 03694, 1 videos, 316083 frames, use time 51.717682 seconds
group 03695, 1 videos, 10480 frames, use time 1.655038 seconds
group 03696, 1 videos, 66496 frames, use time 7.483659 seconds
group 03697, 1 videos, 69367 frames, use time 6.824507 seconds
group 03698, 1 videos, 9385 frames, use time 1.684604 seconds
group 03699, 1 videos, 48001 frames, use time 13.661648 seconds
group 03700, 1 videos, 46791 frames, use time 4.964425 seconds
group 03701, 1 videos, 27990 frames, use time 2.763453 seconds
group 03702, 1 videos, 48259 frames, use time 4.375313 seconds
group 03703, 1 videos, 89829 frames, use time 10.272407 seconds
group 03704, 1 videos, 221424 frames, use time 32.728939 seconds
group 03705, 0 videos, 0 frames, use time 0.069767 seconds
group 03706, 1 videos, 20617 frames, use time 1.880521 seconds
group 03707, 1 videos, 56815 frames, use time 19.696108 seconds
group 03708, 1 videos, 133850 frames, use time 14.222652 seconds
group 03709, 1 videos, 128799 frames, use time 15.132974 seconds
group 03710, 1 videos, 512 frames, use time 0.241892 seconds
group 03711, 1 videos, 8335 frames, use time 3.546539 seconds
group 03712, 1 videos, 89846 frames, use time 10.012614 seconds
group 03713, 1 videos, 6627 frames, use time 0.645380 seconds
group 03714, 1 videos, 2280 frames, use time 0.568524 seconds
group 03715, 1 videos, 68143 frames, use time 7.084840 seconds
group 03716, 1 videos, 16981 frames, use time 5.947019 seconds
group 03717, 1 videos, 817 frames, use time 0.177376 seconds
group 03718, 1 videos, 141893 frames, use time 14.322363 seconds
group 03719, 1 videos, 34460 frames, use time 3.590618 seconds
group 03720, 1 videos, 12597 frames, use time 2.312712 seconds
group 03721, 1 videos, 107996 frames, use time 12.467037 seconds
group 03722, 1 videos, 40249 frames, use time 3.987351 seconds
group 03723, 1 videos, 14049 frames, use time 1.953714 seconds
group 03724, 1 videos, 110840 frames, use time 13.633134 seconds
group 03725, 1 videos, 1719 frames, use time 0.469569 seconds
group 03726, 1 videos, 155691 frames, use time 19.544666 seconds
group 03727, 1 videos, 53976 frames, use time 8.267343 seconds
group 03728, 1 videos, 2387 frames, use time 0.765461 seconds
group 03729, 1 videos, 36230 frames, use time 11.463706 seconds
group 03730, 1 videos, 30941 frames, use time 2.954826 seconds
group 03731, 1 videos, 68283 frames, use time 12.652704 seconds
group 03732, 1 videos, 129141 frames, use time 14.808274 seconds
group 03733, 1 videos, 1744 frames, use time 0.353691 seconds
group 03734, 1 videos, 65306 frames, use time 6.937685 seconds
group 03735, 1 videos, 6899 frames, use time 1.510990 seconds
group 03736, 1 videos, 18503 frames, use time 2.816400 seconds
group 03737, 1 videos, 192689 frames, use time 27.888630 seconds
