Group_ID,Video_Index,Room,Session,Performer,Video_Name, Frame_Num
2489,2,64154867229803000,64154853068258600,50563789923295800,64154853068258674-50563789923295826r1472213732.m3u8.mp4,4252
2489,3,64154867229803000,64154853068258600,50563789923295800,64154853068258674-50563789923295826r1472214030.m3u8.mp4,6229
2489,4,64154867229803000,64154853068258600,50563789923295800,64154853068258674-50563789923295826r1472214459.m3u8.mp4,4483
2490,1,64155266502382000,64155261283088700,43445978767789100,64155261283088744-43445978767789165r1472213647.m3u8.mp4,141
2490,2,64155266502382000,64155261283088700,43445978767789100,64155261283088744-43445978767789165r1472213680.m3u8.mp4,19726
2490,3,64155266502382000,64155261283088700,43445978767789100,64155261283088744-43445978767789165r1472215348.m3u8.mp4,12305
2491,1,64155314730586600,64155314187939700,47682196185552100,64155314187939751-47682196185552116r1472213672.m3u8.mp4,173851
2492,1,64156220977078800,64156220547680500,53387635432892200,64156220547680519-53387635432892295r1472214104.m3u8.mp4,682
2493,1,64157042884502000,64157042578839800,53387635432892200,64157042578839862-53387635432892295r1472214496.m3u8.mp4,5907
2494,1,64157071986680300,64157070917650700,18687908944437300,64157070917650702-18687908944437327r1472214510.m3u8.mp4,68462
2495,1,64157654244151800,64157653376456500,51055977402738200,64157653376456524-51055977402738228r1472214787.m3u8.mp4,99746
2496,1,64157816632926800,64157811952601800,37171206849282200,64157811952601847-37171206849282286r1472214863.m3u8.mp4,96
2497,1,64159275357323800,64159255116134700,55204569197583700,64159255116134788-55204569197583765r1472215551.m3u8.mp4,11141
2497,2,64159275357323800,64159255116134700,55204569197583700,64159255116134788-55204569197583765r1472217159.m3u8.mp4,26178
2497,3,64159275357323800,64159255116134700,55204569197583700,64159255116134788-55204569197583765r1472220920.m3u8.mp4,832
2498,1,64160125255434800,64160114090727700,53604774286737900,64160114090727759-53604774286737927r1472215961.m3u8.mp4,49693
2498,2,64160125255434800,64160114090727700,53604774286737900,64160114090727759-53604774286737927r1472223075.m3u8.mp4,7877
