Group_ID,Room,Session,Performer,Video_Name,Video_Index
1641,62896000000000000,62896000000000000,53604800000000000,62895952402334533-53604774286737927r1471613197.m3u8.mp4,2
1641,62896000000000000,62896000000000000,53604800000000000,62895952402334533-53604774286737927r1471618185.m3u8.mp4,3
1641,62896000000000000,62896000000000000,53604800000000000,62895952402334533-53604774286737927r1471619498.m3u8.mp4,4
1642,62896400000000000,62896400000000000,55101400000000000,62896404521044243-55101412352210556r1471613410.m3u8.mp4,1
1642,62896400000000000,62896400000000000,55101400000000000,62896404521044243-55101412352210556r1471614474.m3u8.mp4,2
1642,62896400000000000,62896400000000000,55101400000000000,62896404521044243-55101412352210556r1471614964.m3u8.mp4,3
1642,62896400000000000,62896400000000000,55101400000000000,62896404521044243-55101412352210556r1471615005.m3u8.mp4,4
1642,62896400000000000,62896400000000000,55101400000000000,62896404521044243-55101412352210556r1471615022.m3u8.mp4,5
1642,62896400000000000,62896400000000000,55101400000000000,62896404521044243-55101412352210556r1471615066.m3u8.mp4,6
1643,62897000000000000,62897000000000000,53387600000000000,62896966358537527-53387635432892295r1471613645.m3u8.mp4,1
1643,62897000000000000,62897000000000000,53387600000000000,62896966358537527-53387635432892295r1471614346.m3u8.mp4,2
1643,62897000000000000,62897000000000000,53387600000000000,62896966358537527-53387635432892295r1471614755.m3u8.mp4,3
1643,62897000000000000,62897000000000000,53387600000000000,62896966358537527-53387635432892295r1471616416.m3u8.mp4,4
1644,62901700000000000,62901700000000000,48577100000000000,62901677988008856-48577107659329705r1471615892.m3u8.mp4,1
1644,62901700000000000,62901700000000000,48577100000000000,62901677988008856-48577107659329705r1471615904.m3u8.mp4,2
1644,62901700000000000,62901700000000000,48577100000000000,62901677988008856-48577107659329705r1471617093.m3u8.mp4,3
1645,62901900000000000,62901900000000000,31045600000000000,62901899361271072-31045571313558736r1471615997.m3u8.mp4,1
1646,62902100000000000,62902100000000000,52159800000000000,62902087809258394-52159828992205772r1471616087.m3u8.mp4,1
1647,62902200000000000,62902200000000000,37297100000000000,62902153701768482-37297144169742716r1471616118.m3u8.mp4,1
1648,62903300000000000,62903300000000000,31131800000000000,62903289439599910-31131810794463145r1471616660.m3u8.mp4,1
1648,62903300000000000,62903300000000000,31131800000000000,62903289439599910-31131810794463145r1471616727.m3u8.mp4,2
1648,62903300000000000,62903300000000000,31131800000000000,62903289439599910-31131810794463145r1471616750.m3u8.mp4,3
1649,62903600000000000,62903600000000000,31131800000000000,62903587243572519-31131810794463145r1471616802.m3u8.mp4,1
1650,62903700000000000,62903700000000000,48318600000000000,62903699233590588-48318599145718273r1471616855.m3u8.mp4,1
1651,62903800000000000,62903800000000000,37297100000000000,62903756943021415-37297144169742716r1471616883.m3u8.mp4,1
1652,62904900000000000,62904900000000000,54173300000000000,62904853399088968-54173263735042125r1471617406.m3u8.mp4,1
1653,62905300000000000,62905300000000000,37297100000000000,62905330576659821-37297144169742716r1471617633.m3u8.mp4,1
1654,62905500000000000,62905500000000000,31045600000000000,62905461678021489-31045571313558736r1471617696.m3u8.mp4,1
1655,62906400000000000,62906400000000000,50161900000000000,62906435761097048-50161933812248163r1471618160.m3u8.mp4,1
1656,62907700000000000,62907700000000000,48318600000000000,62907689776190839-48318599145718273r1471618758.m3u8.mp4,1
1657,62908300000000000,62908300000000000,31045600000000000,62908288976572775-31045571313558736r1471619044.m3u8.mp4,1
1658,62908500000000000,62908500000000000,50723200000000000,62908456868271484-50723234246563853r1471619124.m3u8.mp4,1
1659,62908800000000000,62908800000000000,53272500000000000,62908760525393233-53272535766146639r1471619269.m3u8.mp4,1
1659,62908800000000000,62908800000000000,53272500000000000,62908760525393233-53272535766146639r1471620443.m3u8.mp4,2
1660,62908900000000000,62908900000000000,47682200000000000,62908926546431314-47682196185552116r1471619348.m3u8.mp4,1
1660,62908900000000000,62908900000000000,47682200000000000,62908926546431314-47682196185552116r1471624534.m3u8.mp4,2
1661,62909600000000000,62909600000000000,52553600000000000,62909605251929475-52553573812156601r1471619672.m3u8.mp4,1
1662,62909700000000000,62909700000000000,48404600000000000,62909656239979844-48404592186101330r1471619696.m3u8.mp4,1
1663,62910200000000000,62910200000000000,54665300000000000,62910222693319574-54665305730858999r1471619966.m3u8.mp4,1
1663,62910200000000000,62910200000000000,54665300000000000,62910222693319574-54665305730858999r1471621849.m3u8.mp4,2
1664,62910900000000000,62910900000000000,52248800000000000,62910916280210384-52248810123966188r1471620297.m3u8.mp4,1
1665,62911000000000000,62911000000000000,52052200000000000,62910976634142025-52052212664243901r1471620326.m3u8.mp4,1
1665,62911000000000000,62911000000000000,52052200000000000,62910976634142025-52052212664243901r1471625475.m3u8.mp4,2
1665,62911000000000000,62911000000000000,52052200000000000,62910976634142025-52052212664243901r1471627485.m3u8.mp4,3
1666,62913000000000000,62913000000000000,53825700000000000,62912987888889709-53825700762756884r1471621285.m3u8.mp4,1
1667,62913100000000000,62913100000000000,51710700000000000,62913133395580307-51710656344237970r1471621354.m3u8.mp4,1
1668,62913300000000000,62913200000000000,55101400000000000,62913245568062426-55101412352210556r1471621407.m3u8.mp4,1
1669,62914300000000000,62914300000000000,42714500000000000,62914332442252255-42714514719771059r1471621926.m3u8.mp4,1
1670,62915000000000000,62915000000000000,42714500000000000,62914988932615536-42714514719771059r1471622239.m3u8.mp4,1
1671,62917400000000000,62917400000000000,54666800000000000,62917427144446346-54666765155714022r1471623401.m3u8.mp4,1
1672,62918900000000000,62918900000000000,52159800000000000,62918936139668404-52159828992205772r1471624121.m3u8.mp4,1
1673,62923200000000000,62923200000000000,54334000000000000,62923231167792058-54333967911894250r1471626169.m3u8.mp4,1
1673,62923200000000000,62923200000000000,54334000000000000,62923231167792058-54333967911894250r1471626297.m3u8.mp4,2
1673,62923200000000000,62923200000000000,54334000000000000,62923231167792058-54333967911894250r1471626439.m3u8.mp4,3
1674,62923400000000000,62923400000000000,52159800000000000,62923409257943558-52159828992205772r1471626254.m3u8.mp4,1
1675,62925200000000000,62925200000000000,48318600000000000,62925171811437963-48318599145718273r1471627094.m3u8.mp4,1
1676,62925600000000000,62925600000000000,52421800000000000,62925602497245065-52421767540517275r1471627300.m3u8.mp4,1
1677,62926400000000000,62926400000000000,51663500000000000,62926402806105023-51663525071820946r1471627681.m3u8.mp4,1
1678,62926700000000000,62926700000000000,53825700000000000,62926670692108684-53825700762756884r1471627809.m3u8.mp4,1
1679,62926800000000000,62926800000000000,53496000000000000,62926822618185076-53495957274243397r1471627881.m3u8.mp4,1
1680,62927400000000000,62927400000000000,52421800000000000,62927419627019197-52421767540517275r1471628166.m3u8.mp4,1
1680,62927400000000000,62927400000000000,52421800000000000,62927419627019197-52421767540517275r1471630435.m3u8.mp4,2
1680,62927400000000000,62927400000000000,52421800000000000,62927419627019197-52421767540517275r1471631672.m3u8.mp4,3
1681,62927700000000000,62927700000000000,54875000000000000,62927702937587086-54874951441714704r1471628301.m3u8.mp4,1
1681,62927700000000000,62927700000000000,54875000000000000,62927702937587086-54874951441714704r1471629911.m3u8.mp4,2
1681,62927700000000000,62927700000000000,54875000000000000,62927702937587086-54874951441714704r1471632169.m3u8.mp4,3
1681,62927700000000000,62927700000000000,54875000000000000,62927702937587086-54874951441714704r1471634642.m3u8.mp4,4
1681,62927700000000000,62927700000000000,54875000000000000,62927702937587086-54874951441714704r1471646665.m3u8.mp4,5
1682,62936100000000000,62936100000000000,37171200000000000,62936123954961357-37171206849282286r1471632317.m3u8.mp4,1
1682,62936100000000000,62936100000000000,37171200000000000,62936123954961357-37171206849282286r1471632466.m3u8.mp4,2
1683,62936600000000000,62936600000000000,51674500000000000,62936580490285477-51674492214186633r1471632534.m3u8.mp4,1
1684,62937000000000000,62937000000000000,45566100000000000,62937028722970009-45566142774776906r1471632748.m3u8.mp4,1
1684,62937000000000000,62937000000000000,45566100000000000,62937028722970009-45566142774776906r1471632955.m3u8.mp4,2
1685,62944100000000000,62944100000000000,55387400000000000,62944107464511914-55387440770191935r1471636124.m3u8.mp4,1
1686,62946300000000000,62946300000000000,45566100000000000,62946320691777965-45566142774776906r1471637179.m3u8.mp4,1
1687,62968300000000000,62968300000000000,45566100000000000,62968315728905181-45566142774776906r1471647667.m3u8.mp4,1
1687,62968300000000000,62968300000000000,45566100000000000,62968315728905181-45566142774776906r1471648154.m3u8.mp4,2
1688,62968500000000000,62968500000000000,50723200000000000,62968470360298977-50723234246563853r1471647741.m3u8.mp4,1
1689,62969300000000000,62969300000000000,54307600000000000,62969295457496997-54307639642834447r1471648134.m3u8.mp4,1
1689,62969300000000000,62969300000000000,54307600000000000,62969295457496997-54307639642834447r1471648298.m3u8.mp4,2
1689,62969300000000000,62969300000000000,54307600000000000,62969295457496997-54307639642834447r1471648346.m3u8.mp4,3
1690,62973100000000000,62973100000000000,47951600000000000,62973094968445357-47951615633655938r1471649946.m3u8.mp4,1
1691,62973500000000000,62973500000000000,47951600000000000,62973488614354858-47951615633655938r1471650134.m3u8.mp4,1
1691,62973500000000000,62973500000000000,47951600000000000,62973488614354858-47951615633655938r1471653323.m3u8.mp4,2
1692,62974200000000000,62974200000000000,54307600000000000,62974192580050327-54307639642834447r1471650469.m3u8.mp4,1
1693,62978900000000000,62978800000000000,54360000000000000,62978818819770810-54359981935315870r1471652675.m3u8.mp4,1
1693,62978900000000000,62978800000000000,54360000000000000,62978818819770810-54359981935315870r1471652739.m3u8.mp4,2
1693,62978900000000000,62978800000000000,54360000000000000,62978818819770810-54359981935315870r1471652790.m3u8.mp4,3
1693,62978900000000000,62978800000000000,54360000000000000,62978818819770810-54359981935315870r1471652909.m3u8.mp4,4
1693,62978900000000000,62978800000000000,54360000000000000,62978818819770810-54359981935315870r1471653013.m3u8.mp4,5
1693,62978900000000000,62978800000000000,54360000000000000,62978818819770810-54359981935315870r1471653058.m3u8.mp4,6
1693,62978900000000000,62978800000000000,54360000000000000,62978818819770810-54359981935315870r1471653074.m3u8.mp4,7
1693,62978900000000000,62978800000000000,54360000000000000,62978818819770810-54359981935315870r1471653106.m3u8.mp4,8
1693,62978900000000000,62978800000000000,54360000000000000,62978818819770810-54359981935315870r1471653124.m3u8.mp4,9
1693,62978900000000000,62978800000000000,54360000000000000,62978818819770810-54359981935315870r1471653261.m3u8.mp4,10
1693,62978900000000000,62978800000000000,54360000000000000,62978818819770810-54359981935315870r1471653528.m3u8.mp4,11
1693,62978900000000000,62978800000000000,54360000000000000,62978818819770810-54359981935315870r1471653656.m3u8.mp4,12
1693,62978900000000000,62978800000000000,54360000000000000,62978818819770810-54359981935315870r1471653687.m3u8.mp4,13
1693,62978900000000000,62978800000000000,54360000000000000,62978818819770810-54359981935315870r1471653732.m3u8.mp4,14
1694,62980000000000000,62980000000000000,53782900000000000,62980036805808583-53782875536890474r1471653256.m3u8.mp4,1
1695,62981300000000000,62981300000000000,52865300000000000,62981282358908360-52865298207877120r1471653850.m3u8.mp4,1
1696,62985800000000000,62985800000000000,52683400000000000,62985838834766397-52683441243695171r1471656023.m3u8.mp4,1
1697,62991300000000000,62991300000000000,53782900000000000,62991304182747737-53782875536890474r1471658629.m3u8.mp4,1
1698,62991700000000000,62991700000000000,51396800000000000,62991688596996633-51396800136877892r1471658812.m3u8.mp4,1
1698,62991700000000000,62991700000000000,51396800000000000,62991688596996633-51396800136877892r1471659715.m3u8.mp4,2
1698,62991700000000000,62991700000000000,51396800000000000,62991688596996633-51396800136877892r1471664978.m3u8.mp4,3
1699,62996800000000000,62996800000000000,54334000000000000,62996802342760429-54333967911894250r1471661250.m3u8.mp4,1
1699,62996800000000000,62996800000000000,54334000000000000,62996802342760429-54333967911894250r1471661311.m3u8.mp4,2
1699,62996800000000000,62996800000000000,54334000000000000,62996802342760429-54333967911894250r1471661322.m3u8.mp4,3
1700,62997600000000000,62997600000000000,55054900000000000,62997574142940185-55054874794016376r1471661618.m3u8.mp4,1
1701,62998400000000000,62998400000000000,48318600000000000,62998425278366264-48318599145718273r1471662024.m3u8.mp4,1
1702,62999000000000000,62999000000000000,37297100000000000,62998979125727862-37297144169742716r1471662288.m3u8.mp4,1
1703,63001200000000000,63001200000000000,54334000000000000,63001211193793080-54333967911894250r1471663353.m3u8.mp4,1
1703,63001200000000000,63001200000000000,54334000000000000,63001211193793080-54333967911894250r1471663389.m3u8.mp4,2
1704,63001900000000000,63001900000000000,54360000000000000,63001924657501230-54359981935315870r1471663693.m3u8.mp4,1
1704,63001900000000000,63001900000000000,54360000000000000,63001924657501230-54359981935315870r1471663838.m3u8.mp4,2
1704,63001900000000000,63001900000000000,54360000000000000,63001924657501230-54359981935315870r1471663878.m3u8.mp4,3
1704,63001900000000000,63001900000000000,54360000000000000,63001924657501230-54359981935315870r1471664338.m3u8.mp4,4
1704,63001900000000000,63001900000000000,54360000000000000,63001924657501230-54359981935315870r1471664473.m3u8.mp4,5
1704,63001900000000000,63001900000000000,54360000000000000,63001924657501230-54359981935315870r1471664565.m3u8.mp4,6
1704,63001900000000000,63001900000000000,54360000000000000,63001924657501230-54359981935315870r1471664626.m3u8.mp4,7
1704,63001900000000000,63001900000000000,54360000000000000,63001924657501230-54359981935315870r1471665243.m3u8.mp4,8
1704,63001900000000000,63001900000000000,54360000000000000,63001924657501230-54359981935315870r1471665696.m3u8.mp4,9
1704,63001900000000000,63001900000000000,54360000000000000,63001924657501230-54359981935315870r1471665909.m3u8.mp4,10
1704,63001900000000000,63001900000000000,54360000000000000,63001924657501230-54359981935315870r1471666339.m3u8.mp4,11
1705,63003800000000000,63003800000000000,54334000000000000,63003814394876558-54333967911894250r1471664594.m3u8.mp4,1
1705,63003800000000000,63003800000000000,54334000000000000,63003814394876558-54333967911894250r1471664656.m3u8.mp4,2
1705,63003800000000000,63003800000000000,54334000000000000,63003814394876558-54333967911894250r1471664672.m3u8.mp4,3
1705,63003800000000000,63003800000000000,54334000000000000,63003814394876558-54333967911894250r1471665547.m3u8.mp4,4
1705,63003800000000000,63003800000000000,54334000000000000,63003814394876558-54333967911894250r1471665625.m3u8.mp4,5
1705,63003800000000000,63003800000000000,54334000000000000,63003814394876558-54333967911894250r1471665709.m3u8.mp4,6
1706,63004400000000000,63004400000000000,55054900000000000,63004417227508793-55054874794016376r1471664881.m3u8.mp4,1
1707,63004700000000000,63004700000000000,52868300000000000,63004702838631970-52868343920602753r1471665018.m3u8.mp4,1
1707,63004700000000000,63004700000000000,52868300000000000,63004702838631970-52868343920602753r1471665217.m3u8.mp4,2
1708,63005800000000000,63005800000000000,32951600000000000,63005830481463339-32951597816271694r1471665555.m3u8.mp4,1
1708,63005800000000000,63005800000000000,32951600000000000,63005830481463339-32951597816271694r1471666436.m3u8.mp4,2
1709,63006000000000000,63006000000000000,53604800000000000,63006014802248290-53604774286737927r1471665643.m3u8.mp4,1
1709,63006000000000000,63006000000000000,53604800000000000,63006014802248290-53604774286737927r1471668037.m3u8.mp4,2
1710,63006400000000000,63006400000000000,55755500000000000,63006426703876184-55755502184837270r1471665840.m3u8.mp4,1
1711,63007600000000000,63007600000000000,48318600000000000,63007585099334253-48318599145718273r1471666392.m3u8.mp4,1
1712,63008000000000000,63008000000000000,32951600000000000,63007962083367524-32951597816271694r1471666572.m3u8.mp4,1
1713,63008200000000000,63008200000000000,55101400000000000,63008225691189877-55101412352210556r1471666707.m3u8.mp4,1
1713,63008200000000000,63008200000000000,55101400000000000,63008225691189877-55101412352210556r1471666744.m3u8.mp4,2
1713,63008200000000000,63008200000000000,55101400000000000,63008225691189877-55101412352210556r1471666756.m3u8.mp4,3
1713,63008200000000000,63008200000000000,55101400000000000,63008225691189877-55101412352210556r1471666769.m3u8.mp4,4
1714,63008500000000000,63008500000000000,52728200000000000,63008515834261045-52728225823993345r1471666836.m3u8.mp4,1
1714,63008500000000000,63008500000000000,52728200000000000,63008515834261045-52728225823993345r1471667467.m3u8.mp4,2
1714,63008500000000000,63008500000000000,52728200000000000,63008515834261045-52728225823993345r1471667489.m3u8.mp4,3
1714,63008500000000000,63008500000000000,52728200000000000,63008515834261045-52728225823993345r1471667496.m3u8.mp4,4
1714,63008500000000000,63008500000000000,52728200000000000,63008515834261045-52728225823993345r1471667522.m3u8.mp4,5
1714,63008500000000000,63008500000000000,52728200000000000,63008515834261045-52728225823993345r1471667555.m3u8.mp4,6
1714,63008500000000000,63008500000000000,52728200000000000,63008515834261045-52728225823993345r1471667585.m3u8.mp4,7
1714,63008500000000000,63008500000000000,52728200000000000,63008515834261045-52728225823993345r1471667596.m3u8.mp4,8
1714,63008500000000000,63008500000000000,52728200000000000,63008515834261045-52728225823993345r1471667608.m3u8.mp4,9
1714,63008500000000000,63008500000000000,52728200000000000,63008515834261045-52728225823993345r1471667667.m3u8.mp4,10
1714,63008500000000000,63008500000000000,52728200000000000,63008515834261045-52728225823993345r1471667685.m3u8.mp4,11
1714,63008500000000000,63008500000000000,52728200000000000,63008515834261045-52728225823993345r1471667777.m3u8.mp4,12
1714,63008500000000000,63008500000000000,52728200000000000,63008515834261045-52728225823993345r1471668318.m3u8.mp4,13
1714,63008500000000000,63008500000000000,52728200000000000,63008515834261045-52728225823993345r1471668345.m3u8.mp4,14
1714,63008500000000000,63008500000000000,52728200000000000,63008515834261045-52728225823993345r1471668355.m3u8.mp4,15
1714,63008500000000000,63008500000000000,52728200000000000,63008515834261045-52728225823993345r1471668364.m3u8.mp4,16
1714,63008500000000000,63008500000000000,52728200000000000,63008515834261045-52728225823993345r1471668377.m3u8.mp4,17
1714,63008500000000000,63008500000000000,52728200000000000,63008515834261045-52728225823993345r1471668425.m3u8.mp4,18
1714,63008500000000000,63008500000000000,52728200000000000,63008515834261045-52728225823993345r1471668457.m3u8.mp4,19
1714,63008500000000000,63008500000000000,52728200000000000,63008515834261045-52728225823993345r1471668500.m3u8.mp4,20
1714,63008500000000000,63008500000000000,52728200000000000,63008515834261045-52728225823993345r1471668550.m3u8.mp4,21
1714,63008500000000000,63008500000000000,52728200000000000,63008515834261045-52728225823993345r1471668654.m3u8.mp4,22
1714,63008500000000000,63008500000000000,52728200000000000,63008515834261045-52728225823993345r1471668802.m3u8.mp4,23
1714,63008500000000000,63008500000000000,52728200000000000,63008515834261045-52728225823993345r1471668897.m3u8.mp4,24
1714,63008500000000000,63008500000000000,52728200000000000,63008515834261045-52728225823993345r1471668964.m3u8.mp4,25
1714,63008500000000000,63008500000000000,52728200000000000,63008515834261045-52728225823993345r1471668992.m3u8.mp4,26
1715,63010700000000000,63010700000000000,55260000000000000,63010674822879859-55260010820676628r1471667865.m3u8.mp4,1
1715,63010700000000000,63010700000000000,55260000000000000,63010674822879859-55260010820676628r1471668225.m3u8.mp4,2
1715,63010700000000000,63010700000000000,55260000000000000,63010674822879859-55260010820676628r1471668253.m3u8.mp4,3
1716,63010900000000000,63010900000000000,53050100000000000,63010852436982854-53050087235921363r1471667950.m3u8.mp4,1
1717,63012000000000000,63012000000000000,25514900000000000,63011975554156631-25514913254267592r1471668486.m3u8.mp4,1
1718,63012500000000000,63012400000000000,55101400000000000,63012440610198655-55101412352210556r1471668707.m3u8.mp4,1
1719,63014500000000000,63014500000000000,54704400000000000,63014494757999328-54704420952224311r1471669687.m3u8.mp4,1
1719,63014500000000000,63014500000000000,54704400000000000,63014494757999328-54704420952224311r1471669913.m3u8.mp4,2
1719,63014500000000000,63014500000000000,54704400000000000,63014494757999328-54704420952224311r1471669974.m3u8.mp4,3
1719,63014500000000000,63014500000000000,54704400000000000,63014494757999328-54704420952224311r1471672378.m3u8.mp4,4
1720,63017900000000000,63017900000000000,51056000000000000,63017853437103259-51055977402738228r1471671288.m3u8.mp4,1
1721,63018700000000000,63018700000000000,52865300000000000,63018708225772709-52865298207877120r1471671696.m3u8.mp4,1
1722,63019400000000000,63019400000000000,48318600000000000,63019404102745239-48318599145718273r1471672028.m3u8.mp4,1
1723,63019900000000000,63019900000000000,52553600000000000,63019917326167697-52553573812156601r1471672272.m3u8.mp4,1
1724,63020800000000000,63020800000000000,53272500000000000,63020826191992045-53272535766146639r1471672706.m3u8.mp4,1
1725,63021100000000000,63021100000000000,49281100000000000,63021137671509193-49281142775358737r1471672854.m3u8.mp4,1
1726,63021400000000000,63021400000000000,47980500000000000,63021430371010730-47980470266238432r1471672994.m3u8.mp4,1
1727,63023100000000000,63023100000000000,47951600000000000,63023069230273787-47951615633655938r1471673775.m3u8.mp4,1
1727,63023100000000000,63023100000000000,47951600000000000,63023069230273787-47951615633655938r1471674641.m3u8.mp4,2
1728,63024500000000000,63024500000000000,53387600000000000,63024516172885674-53387635432892295r1471674465.m3u8.mp4,1
1729,63025900000000000,63025900000000000,50572800000000000,63025886017901807-50572765006146241r1471675119.m3u8.mp4,1
1730,63025900000000000,63025900000000000,52553600000000000,63025889213956866-52553573812156601r1471675120.m3u8.mp4,1
1731,63026800000000000,63026700000000000,55054900000000000,63026748077396800-55054874794016376r1471675530.m3u8.mp4,1
1732,63027400000000000,63027400000000000,51461300000000000,63027392855151893-51461344183985778r1471675837.m3u8.mp4,1
1733,63028000000000000,63028000000000000,51461300000000000,63027995115269839-51461344183985778r1471676124.m3u8.mp4,1
1734,63028900000000000,63028900000000000,53782900000000000,63028936652640547-53782875536890474r1471676573.m3u8.mp4,1
1735,63030700000000000,63030700000000000,53974400000000000,63030679698428778-53974396489971233r1471677404.m3u8.mp4,1
1735,63030700000000000,63030700000000000,53974400000000000,63030679698428778-53974396489971233r1471677590.m3u8.mp4,2
1735,63030700000000000,63030700000000000,53974400000000000,63030679698428778-53974396489971233r1471679304.m3u8.mp4,3
1735,63030700000000000,63030700000000000,53974400000000000,63030679698428778-53974396489971233r1471680343.m3u8.mp4,4
1736,63032500000000000,63032500000000000,55204600000000000,63032475611319564-55204569197583765r1471678261.m3u8.mp4,1
1736,63032500000000000,63032500000000000,55204600000000000,63032475611319564-55204569197583765r1471680010.m3u8.mp4,2
1737,63035300000000000,63035300000000000,55101400000000000,63035284528312077-55101412352210556r1471679600.m3u8.mp4,1
1737,63035300000000000,63035300000000000,55101400000000000,63035284528312077-55101412352210556r1471679698.m3u8.mp4,2
1738,63037800000000000,63037800000000000,50174700000000000,63037819024588079-50174672039325380r1471680809.m3u8.mp4,1
1738,63037800000000000,63037800000000000,50174700000000000,63037819024588079-50174672039325380r1471680882.m3u8.mp4,2
1739,63040400000000000,63040400000000000,51233900000000000,63040357830513003-51233916513690382r1471682019.m3u8.mp4,1
1740,63041500000000000,63041400000000000,54334000000000000,63041448485859121-54333967911894250r1471682539.m3u8.mp4,1
1741,63044200000000000,63044200000000000,55101400000000000,63044171146997586-55101412352210556r1471683838.m3u8.mp4,1
1741,63044200000000000,63044200000000000,55101400000000000,63044171146997586-55101412352210556r1471684306.m3u8.mp4,2
1741,63044200000000000,63044200000000000,55101400000000000,63044171146997586-55101412352210556r1471685633.m3u8.mp4,3
1742,63044300000000000,63044300000000000,42714500000000000,63044286819610452-42714514719771059r1471683893.m3u8.mp4,1
1743,63044900000000000,63044900000000000,42714500000000000,63044934124459361-42714514719771059r1471684201.m3u8.mp4,1
1743,63044900000000000,63044900000000000,42714500000000000,63044934124459361-42714514719771059r1471685197.m3u8.mp4,2
1743,63044900000000000,63044900000000000,42714500000000000,63044934124459361-42714514719771059r1471685374.m3u8.mp4,3
1743,63044900000000000,63044900000000000,42714500000000000,63044934124459361-42714514719771059r1471685590.m3u8.mp4,4
1743,63044900000000000,63044900000000000,42714500000000000,63044934124459361-42714514719771059r1471685919.m3u8.mp4,5
1743,63044900000000000,63044900000000000,42714500000000000,63044934124459361-42714514719771059r1471686899.m3u8.mp4,6
1743,63044900000000000,63044900000000000,42714500000000000,63044934124459361-42714514719771059r1471688819.m3u8.mp4,7
1743,63044900000000000,63044900000000000,42714500000000000,63044934124459361-42714514719771059r1471688823.m3u8.mp4,8
1743,63044900000000000,63044900000000000,42714500000000000,63044934124459361-42714514719771059r1471689844.m3u8.mp4,9
1744,63045000000000000,63045000000000000,52868300000000000,63045042939382099-52868343920602753r1471684253.m3u8.mp4,1
1744,63045000000000000,63045000000000000,52868300000000000,63045042939382099-52868343920602753r1471685038.m3u8.mp4,2
1744,63045000000000000,63045000000000000,52868300000000000,63045042939382099-52868343920602753r1471685138.m3u8.mp4,3
1744,63045000000000000,63045000000000000,52868300000000000,63045042939382099-52868343920602753r1471685171.m3u8.mp4,4
1745,63047000000000000,63047000000000000,52333200000000000,63046964937249195-52333209270099838r1471685170.m3u8.mp4,1
1746,63047900000000000,63047900000000000,52288700000000000,63047910488557922-52288690329757410r1471685621.m3u8.mp4,1
1746,63047900000000000,63047900000000000,52288700000000000,63047910488557922-52288690329757410r1471685691.m3u8.mp4,2
1746,63047900000000000,63047900000000000,52288700000000000,63047910488557922-52288690329757410r1471686368.m3u8.mp4,3
1747,63049400000000000,63049400000000000,50572800000000000,63049442336462209-50572765006146241r1471686351.m3u8.mp4,1
1748,63054400000000000,63054400000000000,50174700000000000,63054364780022180-50174672039325380r1471688698.m3u8.mp4,1
1748,63054400000000000,63054400000000000,50174700000000000,63054364780022180-50174672039325380r1471688735.m3u8.mp4,2
1749,63054600000000000,63054600000000000,53436500000000000,63054590228058635-53436506613754911r1471688806.m3u8.mp4,1
1750,63054800000000000,63054800000000000,54704400000000000,63054809623703435-54704420952224311r1471688910.m3u8.mp4,1
1750,63054800000000000,63054800000000000,54704400000000000,63054809623703435-54704420952224311r1471688916.m3u8.mp4,2
1750,63054800000000000,63054800000000000,54704400000000000,63054809623703435-54704420952224311r1471689100.m3u8.mp4,3
1750,63054800000000000,63054800000000000,54704400000000000,63054809623703435-54704420952224311r1471690232.m3u8.mp4,4
1750,63054800000000000,63054800000000000,54704400000000000,63054809623703435-54704420952224311r1471690655.m3u8.mp4,5
1750,63054800000000000,63054800000000000,54704400000000000,63054809623703435-54704420952224311r1471691211.m3u8.mp4,6
1750,63054800000000000,63054800000000000,54704400000000000,63054809623703435-54704420952224311r1471691392.m3u8.mp4,7
1750,63054800000000000,63054800000000000,54704400000000000,63054809623703435-54704420952224311r1471691536.m3u8.mp4,8
1750,63054800000000000,63054800000000000,54704400000000000,63054809623703435-54704420952224311r1471691643.m3u8.mp4,9
1750,63054800000000000,63054800000000000,54704400000000000,63054809623703435-54704420952224311r1471692385.m3u8.mp4,10
1750,63054800000000000,63054800000000000,54704400000000000,63054809623703435-54704420952224311r1471692404.m3u8.mp4,11
1750,63054800000000000,63054800000000000,54704400000000000,63054809623703435-54704420952224311r1471692545.m3u8.mp4,12
1750,63054800000000000,63054800000000000,54704400000000000,63054809623703435-54704420952224311r1471692552.m3u8.mp4,13
1750,63054800000000000,63054800000000000,54704400000000000,63054809623703435-54704420952224311r1471692798.m3u8.mp4,14
1750,63054800000000000,63054800000000000,54704400000000000,63054809623703435-54704420952224311r1471693652.m3u8.mp4,15
1750,63054800000000000,63054800000000000,54704400000000000,63054809623703435-54704420952224311r1471693750.m3u8.mp4,16
1750,63054800000000000,63054800000000000,54704400000000000,63054809623703435-54704420952224311r1471693860.m3u8.mp4,17
1750,63054800000000000,63054800000000000,54704400000000000,63054809623703435-54704420952224311r1471693865.m3u8.mp4,18
1750,63054800000000000,63054800000000000,54704400000000000,63054809623703435-54704420952224311r1471694924.m3u8.mp4,19
1750,63054800000000000,63054800000000000,54704400000000000,63054809623703435-54704420952224311r1471696305.m3u8.mp4,20
1750,63054800000000000,63054800000000000,54704400000000000,63054809623703435-54704420952224311r1471696337.m3u8.mp4,21
1750,63054800000000000,63054800000000000,54704400000000000,63054809623703435-54704420952224311r1471696465.m3u8.mp4,22
1750,63054800000000000,63054800000000000,54704400000000000,63054809623703435-54704420952224311r1471696488.m3u8.mp4,23
1750,63054800000000000,63054800000000000,54704400000000000,63054809623703435-54704420952224311r1471696576.m3u8.mp4,24
