Group_ID,Video_Index,Room,Session,Performer,Video_Name
1777,6,63072856557716300,63072848903684600,55387440770191900,63072848903684697-55387440770191935r1471698550.m3u8.mp4
1777,7,63072856557716300,63072848903684600,55387440770191900,63072848903684697-55387440770191935r1471698576.m3u8.mp4
1777,8,63072856557716300,63072848903684600,55387440770191900,63072848903684697-55387440770191935r1471698697.m3u8.mp4
1777,9,63072856557716300,63072848903684600,55387440770191900,63072848903684697-55387440770191935r1471699881.m3u8.mp4
1777,10,63072856557716300,63072848903684600,55387440770191900,63072848903684697-55387440770191935r1471699935.m3u8.mp4
1777,11,63072856557716300,63072848903684600,55387440770191900,63072848903684697-55387440770191935r1471700060.m3u8.mp4
1777,12,63072856557716300,63072848903684600,55387440770191900,63072848903684697-55387440770191935r1471700712.m3u8.mp4
1778,1,63073006269203300,63073005646920700,54449398584721400,63073005646920745-54449398584721497r1471697587.m3u8.mp4
1779,1,63073869043836100,63073859309423600,53604774286737900,63073859309423665-53604774286737927r1471697994.m3u8.mp4
1780,1,63074515482543000,63074508895966200,55294940529303300,63074508895966245-55294940529303342r1471698304.m3u8.mp4
1781,1,63074878495364000,63074866753983500,31131810794463100,63074866753983531-31131810794463145r1471698474.m3u8.mp4
1781,2,63074878495364000,63074866753983500,31131810794463100,63074866753983531-31131810794463145r1471698493.m3u8.mp4
1781,3,63074878495364000,63074866753983500,31131810794463100,63074866753983531-31131810794463145r1471698858.m3u8.mp4
1782,1,63074986697921400,63074983135417400,51710656344237900,63074983135417441-51710656344237970r1471698530.m3u8.mp4
1783,1,63075509931054000,63075503520630800,48577107659329700,63075503520630865-48577107659329705r1471698778.m3u8.mp4
1783,2,63075509931054000,63075503520630800,48577107659329700,63075503520630865-48577107659329705r1471698817.m3u8.mp4
1784,1,63076085727204300,63076075067953800,47951615633655900,63076075067953833-47951615633655938r1471699051.m3u8.mp4
1785,1,63076608727557400,63076601671207000,53255704229715400,63076601671207005-53255704229715473r1471699302.m3u8.mp4
1785,2,63076608727557400,63076601671207000,53255704229715400,63076601671207005-53255704229715473r1471700429.m3u8.mp4
1785,3,63076608727557400,63076601671207000,53255704229715400,63076601671207005-53255704229715473r1471700548.m3u8.mp4
1785,4,63076608727557400,63076601671207000,53255704229715400,63076601671207005-53255704229715473r1471701480.m3u8.mp4
1785,5,63076608727557400,63076601671207000,53255704229715400,63076601671207005-53255704229715473r1471701535.m3u8.mp4
1785,6,63076608727557400,63076601671207000,53255704229715400,63076601671207005-53255704229715473r1471702192.m3u8.mp4
1786,1,63078322062988200,63078318517271600,55437783216430900,63078318517271631-55437783216430928r1471700120.m3u8.mp4
1787,1,63080524261327800,63080518731712600,50723234246563800,63080518731712635-50723234246563853r1471701169.m3u8.mp4
1788,1,63080546572928000,63080541817161800,51131841515628500,63080541817161852-51131841515628593r1471701181.m3u8.mp4
1788,2,63080546572928000,63080541817161800,51131841515628500,63080541817161852-51131841515628593r1471701345.m3u8.mp4
1788,3,63080546572928000,63080541817161800,51131841515628500,63080541817161852-51131841515628593r1471703893.m3u8.mp4
1789,1,63080834386072500,63080831331080800,54449398584721400,63080831331080807-54449398584721497r1471701319.m3u8.mp4
1790,1,63082858475398500,63082854118075900,51132449435951600,63082854118075984-51132449435951656r1471702283.m3u8.mp4
1791,1,63083035936400700,63083009816931900,50723234246563800,63083009816931922-50723234246563853r1471702357.m3u8.mp4
1792,1,63083121418413400,63083116773788800,28385471671136300,63083116773788840-28385471671136325r1471702408.m3u8.mp4
1792,2,63083121418413400,63083116773788800,28385471671136300,63083116773788840-28385471671136325r1471702566.m3u8.mp4
1792,3,63083121418413400,63083116773788800,28385471671136300,63083116773788840-28385471671136325r1471703930.m3u8.mp4
1792,4,63083121418413400,63083116773788800,28385471671136300,63083116773788840-28385471671136325r1471704238.m3u8.mp4
1792,5,63083121418413400,63083116773788800,28385471671136300,63083116773788840-28385471671136325r1471708539.m3u8.mp4
1792,6,63083121418413400,63083116773788800,28385471671136300,63083116773788840-28385471671136325r1471712377.m3u8.mp4
1793,1,63083806985786300,63083805809854600,53387635432892200,63083805809854620-53387635432892295r1471702737.m3u8.mp4
1794,1,63085611171947900,63085603473862200,55037828121249800,63085603473862238-55037828121249827r1471703594.m3u8.mp4
1795,1,63086244140656000,63086243570783300,31045571313558700,63086243570783399-31045571313558736r1471703899.m3u8.mp4
1796,1,63087412581467200,63087254351910000,52052212664243900,63087254351910058-52052212664243901r1471704381.m3u8.mp4
1797,1,63087552581051800,63087545434517000,37171206849282200,63087545434517096-37171206849282286r1471704520.m3u8.mp4
1797,2,63087552581051800,63087545434517000,37171206849282200,63087545434517096-37171206849282286r1471704535.m3u8.mp4
1797,3,63087552581051800,63087545434517000,37171206849282200,63087545434517096-37171206849282286r1471704608.m3u8.mp4
1797,4,63087552581051800,63087545434517000,37171206849282200,63087545434517096-37171206849282286r1471704666.m3u8.mp4
1797,5,63087552581051800,63087545434517000,37171206849282200,63087545434517096-37171206849282286r1471704807.m3u8.mp4
1797,6,63087552581051800,63087545434517000,37171206849282200,63087545434517096-37171206849282286r1471704896.m3u8.mp4
1797,7,63087552581051800,63087545434517000,37171206849282200,63087545434517096-37171206849282286r1471705023.m3u8.mp4
1797,8,63087552581051800,63087545434517000,37171206849282200,63087545434517096-37171206849282286r1471705092.m3u8.mp4
1797,9,63087552581051800,63087545434517000,37171206849282200,63087545434517096-37171206849282286r1471705134.m3u8.mp4
1797,10,63087552581051800,63087545434517000,37171206849282200,63087545434517096-37171206849282286r1471705257.m3u8.mp4
1797,11,63087552581051800,63087545434517000,37171206849282200,63087545434517096-37171206849282286r1471705440.m3u8.mp4
1797,12,63087552581051800,63087545434517000,37171206849282200,63087545434517096-37171206849282286r1471705459.m3u8.mp4
1797,13,63087552581051800,63087545434517000,37171206849282200,63087545434517096-37171206849282286r1471705502.m3u8.mp4
1797,14,63087552581051800,63087545434517000,37171206849282200,63087545434517096-37171206849282286r1471705607.m3u8.mp4
1797,15,63087552581051800,63087545434517000,37171206849282200,63087545434517096-37171206849282286r1471705715.m3u8.mp4
1797,16,63087552581051800,63087545434517000,37171206849282200,63087545434517096-37171206849282286r1471705843.m3u8.mp4
1797,17,63087552581051800,63087545434517000,37171206849282200,63087545434517096-37171206849282286r1471705914.m3u8.mp4
1797,18,63087552581051800,63087545434517000,37171206849282200,63087545434517096-37171206849282286r1471705957.m3u8.mp4
1797,19,63087552581051800,63087545434517000,37171206849282200,63087545434517096-37171206849282286r1471706087.m3u8.mp4
1797,20,63087552581051800,63087545434517000,37171206849282200,63087545434517096-37171206849282286r1471706131.m3u8.mp4
1797,21,63087552581051800,63087545434517000,37171206849282200,63087545434517096-37171206849282286r1471706161.m3u8.mp4
1797,22,63087552581051800,63087545434517000,37171206849282200,63087545434517096-37171206849282286r1471706285.m3u8.mp4
1797,23,63087552581051800,63087545434517000,37171206849282200,63087545434517096-37171206849282286r1471706306.m3u8.mp4
1797,24,63087552581051800,63087545434517000,37171206849282200,63087545434517096-37171206849282286r1471706326.m3u8.mp4
1797,25,63087552581051800,63087545434517000,37171206849282200,63087545434517096-37171206849282286r1471706445.m3u8.mp4
1797,26,63087552581051800,63087545434517000,37171206849282200,63087545434517096-37171206849282286r1471706544.m3u8.mp4
1797,27,63087552581051800,63087545434517000,37171206849282200,63087545434517096-37171206849282286r1471706615.m3u8.mp4
1797,28,63087552581051800,63087545434517000,37171206849282200,63087545434517096-37171206849282286r1471706671.m3u8.mp4
1797,29,63087552581051800,63087545434517000,37171206849282200,63087545434517096-37171206849282286r1471706782.m3u8.mp4
1797,30,63087552581051800,63087545434517000,37171206849282200,63087545434517096-37171206849282286r1471707104.m3u8.mp4
1797,31,63087552581051800,63087545434517000,37171206849282200,63087545434517096-37171206849282286r1471707158.m3u8.mp4
1797,32,63087552581051800,63087545434517000,37171206849282200,63087545434517096-37171206849282286r1471707236.m3u8.mp4
1797,33,63087552581051800,63087545434517000,37171206849282200,63087545434517096-37171206849282286r1471707312.m3u8.mp4
1797,34,63087552581051800,63087545434517000,37171206849282200,63087545434517096-37171206849282286r1471707392.m3u8.mp4
1797,35,63087552581051800,63087545434517000,37171206849282200,63087545434517096-37171206849282286r1471707433.m3u8.mp4
1798,1,63089237470712800,63089220641638500,32750136595503500,63089220641638581-32750136595503502r1471705319.m3u8.mp4
1799,1,63089287162729400,63089279837941300,50723234246563800,63089279837941361-50723234246563853r1471705347.m3u8.mp4
1800,1,63090018269767100,63090017771213000,52553573812156600,63090017771213042-52553573812156601r1471705699.m3u8.mp4
1801,1,63091681319691700,63091680997297300,53272535766146600,63091680997297365-53272535766146639r1471706492.m3u8.mp4
1802,1,63091807157200300,63091796755894500,52745545302683200,63091796755894521-52745545302683263r1471706547.m3u8.mp4
1802,2,63091807157200300,63091796755894500,52745545302683200,63091796755894521-52745545302683263r1471706614.m3u8.mp4
1802,3,63091807157200300,63091796755894500,52745545302683200,63091796755894521-52745545302683263r1471706721.m3u8.mp4
1802,4,63091807157200300,63091796755894500,52745545302683200,63091796755894521-52745545302683263r1471707734.m3u8.mp4
1802,5,63091807157200300,63091796755894500,52745545302683200,63091796755894521-52745545302683263r1471708229.m3u8.mp4
1802,6,63091807157200300,63091796755894500,52745545302683200,63091796755894521-52745545302683263r1471708247.m3u8.mp4
1802,7,63091807157200300,63091796755894500,52745545302683200,63091796755894521-52745545302683263r1471708301.m3u8.mp4
1802,8,63091807157200300,63091796755894500,52745545302683200,63091796755894521-52745545302683263r1471708372.m3u8.mp4
1803,1,63091964170966000,63091963414464700,31045571313558700,63091963414464702-31045571313558736r1471706627.m3u8.mp4
1804,1,63092233711621100,63092230149118600,51710656344237900,63092230149118621-51710656344237970r1471706754.m3u8.mp4
1804,2,63092233711621100,63092230149118600,51710656344237900,63092230149118621-51710656344237970r1471707575.m3u8.mp4
1804,3,63092233711621100,63092230149118600,51710656344237900,63092230149118621-51710656344237970r1471707708.m3u8.mp4
1805,1,63093373067039700,63093372308427900,48404592186101300,63093372308427967-48404592186101330r1471707299.m3u8.mp4
1806,1,63093530938545200,63093507077713500,51461344183985700,63093507077713538-51461344183985778r1471707363.m3u8.mp4
1807,1,63093589528777700,63093572443850900,52052212664243900,63093572443850955-52052212664243901r1471707394.m3u8.mp4
1807,2,63093589528777700,63093572443850900,52052212664243900,63093572443850955-52052212664243901r1471707643.m3u8.mp4
1808,1,63093629070578700,63093624581148900,50161933812248100,63093624581148931-50161933812248163r1471707419.m3u8.mp4
1809,1,63094589702509600,63094580647576200,50723234246563800,63094580647576298-50723234246563853r1471707875.m3u8.mp4
1810,1,63094746305238000,63094745034937100,31045571313558700,63094745034937124-31045571313558736r1471707953.m3u8.mp4
1811,1,63095077994997200,63095073545409300,54874951441714700,63095073545409317-54874951441714704r1471708110.m3u8.mp4
1812,1,63097084545836500,63097084277965500,52248810123966100,63097084277965557-52248810123966188r1471709069.m3u8.mp4
1813,1,63098484365436400,63098484022071500,48318599145718200,63098484022071575-48318599145718273r1471709736.m3u8.mp4
1814,1,63098620724356600,63098620395657900,51663525071820900,63098620395657908-51663525071820946r1471709801.m3u8.mp4
1815,1,63099393935910400,63099385401064600,54666765155714000,63099385401064640-54666765155714022r1471710166.m3u8.mp4
1815,2,63099393935910400,63099385401064600,54666765155714000,63099385401064640-54666765155714022r1471711947.m3u8.mp4
1816,1,63099986110813200,63099975594163300,54704420952224300,63099975594163394-54704420952224311r1471710447.m3u8.mp4
1816,2,63099986110813200,63099975594163300,54704420952224300,63099975594163394-54704420952224311r1471711776.m3u8.mp4
1816,3,63099986110813200,63099975594163300,54704420952224300,63099975594163394-54704420952224311r1471712348.m3u8.mp4
1816,4,63099986110813200,63099975594163300,54704420952224300,63099975594163394-54704420952224311r1471712439.m3u8.mp4
1816,5,63099986110813200,63099975594163300,54704420952224300,63099975594163394-54704420952224311r1471712499.m3u8.mp4
1816,6,63099986110813200,63099975594163300,54704420952224300,63099975594163394-54704420952224311r1471712529.m3u8.mp4
1817,1,63100722322314300,63100709207282900,52192388243789800,63100709207282902-52192388243789856r1471710797.m3u8.mp4
1817,2,63100722322314300,63100709207282900,52192388243789800,63100709207282902-52192388243789856r1471711669.m3u8.mp4
1818,1,63100839408407600,63100820966623400,50723234246563800,63100820966623463-50723234246563853r1471710850.m3u8.mp4
1819,1,63102711793943600,63102705708580000,55294940529303300,63102705708580045-55294940529303342r1471711749.m3u8.mp4
1819,2,63102711793943600,63102705708580000,55294940529303300,63102705708580045-55294940529303342r1471712410.m3u8.mp4
1819,3,63102711793943600,63102705708580000,55294940529303300,63102705708580045-55294940529303342r1471712772.m3u8.mp4
1819,4,63102711793943600,63102705708580000,55294940529303300,63102705708580045-55294940529303342r1471712956.m3u8.mp4
1819,5,63102711793943600,63102705708580000,55294940529303300,63102705708580045-55294940529303342r1471714106.m3u8.mp4
1819,6,63102711793943600,63102705708580000,55294940529303300,63102705708580045-55294940529303342r1471714987.m3u8.mp4
1819,7,63102711793943600,63102705708580000,55294940529303300,63102705708580045-55294940529303342r1471715294.m3u8.mp4
1820,1,63103781718951000,63103781386071700,53825700762756800,63103781386071715-53825700762756884r1471712262.m3u8.mp4
1821,1,63105309227844700,63105305636000900,51710656344237900,63105305636000982-51710656344237970r1471712989.m3u8.mp4
1822,1,63105489490642000,63105481475904700,53495957274243300,63105481475904727-53495957274243397r1471713073.m3u8.mp4
1823,1,63105579812881500,63105490126656700,55101412352210500,63105490126656728-55101412352210556r1471713077.m3u8.mp4
1823,2,63105579812881500,63105490126656700,55101412352210500,63105490126656728-55101412352210556r1471713141.m3u8.mp4
1824,1,63105862662063200,63105857870646500,54874951441714700,63105857870646538-54874951441714704r1471713252.m3u8.mp4
1825,1,63107577008334300,63107572971885300,55083279732193100,63107572971885386-55083279732193160r1471714070.m3u8.mp4
1826,1,63108031085778000,63108025130436800,53568543410625400,63108025130436856-53568543410625422r1471714286.m3u8.mp4
1826,2,63108031085778000,63108025130436800,53568543410625400,63108025130436856-53568543410625422r1471717069.m3u8.mp4
1827,1,63113200886318200,63113196380099800,31131810794463100,63113196380099816-31131810794463145r1471716751.m3u8.mp4
1827,2,63113200886318200,63113196380099800,31131810794463100,63113196380099816-31131810794463145r1471716836.m3u8.mp4
1827,3,63113200886318200,63113196380099800,31131810794463100,63113196380099816-31131810794463145r1471716855.m3u8.mp4
1827,4,63113200886318200,63113196380099800,31131810794463100,63113196380099816-31131810794463145r1471716961.m3u8.mp4
1827,5,63113200886318200,63113196380099800,31131810794463100,63113196380099816-31131810794463145r1471718393.m3u8.mp4
1828,1,63118176727565400,63118160166931700,52052212664243900,63118160166931735-52052212664243901r1471719118.m3u8.mp4
1829,1,63124902128358500,63124881050454200,54307639642834400,63124881050454274-54307639642834447r1471722323.m3u8.mp4
1830,1,63126444432659500,63126437768483100,37171206849282200,63126437768483149-37171206849282286r1471723065.m3u8.mp4
1830,2,63126444432659500,63126437768483100,37171206849282200,63126437768483149-37171206849282286r1471723139.m3u8.mp4
1830,3,63126444432659500,63126437768483100,37171206849282200,63126437768483149-37171206849282286r1471723179.m3u8.mp4
1830,4,63126444432659500,63126437768483100,37171206849282200,63126437768483149-37171206849282286r1471723501.m3u8.mp4
1830,5,63126444432659500,63126437768483100,37171206849282200,63126437768483149-37171206849282286r1471723551.m3u8.mp4
1831,1,63138475753842200,63138463402169500,34113510455610600,63138463402169590-34113510455610662r1471728800.m3u8.mp4
1832,1,63138601092228600,63138600864191700,34113510455610600,63138600864191735-34113510455610662r1471728865.m3u8.mp4
1833,1,63140777944384700,63140771926129900,31131810794463100,63140771926129902-31131810794463145r1471729900.m3u8.mp4
1833,2,63140777944384700,63140771926129900,31131810794463100,63140771926129902-31131810794463145r1471732290.m3u8.mp4
1833,3,63140777944384700,63140771926129900,31131810794463100,63140771926129902-31131810794463145r1471734636.m3u8.mp4
1834,1,63149196992546000,63149181360948000,53604774286737900,63149181360948006-53604774286737927r1471733928.m3u8.mp4
1835,1,63149275549762700,63149262564765300,50723234246563800,63149262564765386-50723234246563853r1471733949.m3u8.mp4
1836,1,63152167578997900,63152163003579600,47951615633655900,63152163003579639-47951615633655938r1471735332.m3u8.mp4
1836,2,63152167578997900,63152163003579600,47951615633655900,63152163003579639-47951615633655938r1471735362.m3u8.mp4
1836,3,63152167578997900,63152163003579600,47951615633655900,63152163003579639-47951615633655938r1471736536.m3u8.mp4
1837,1,63157155843778100,63157154793673900,31045571313558700,63157154793673988-31045571313558736r1471737712.m3u8.mp4
1838,1,63157810096481800,63157809885237600,47682196185552100,63157809885237605-47682196185552116r1471738025.m3u8.mp4
1839,1,63162726301013100,63162683479839600,49122368955615200,63162683479839601-49122368955615238r1471740393.m3u8.mp4
1839,2,63162726301013100,63162683479839600,49122368955615200,63162683479839601-49122368955615238r1471740455.m3u8.mp4
1839,3,63162726301013100,63162683479839600,49122368955615200,63162683479839601-49122368955615238r1471740541.m3u8.mp4
1839,4,63162726301013100,63162683479839600,49122368955615200,63162683479839601-49122368955615238r1471740597.m3u8.mp4
1839,5,63162726301013100,63162683479839600,49122368955615200,63162683479839601-49122368955615238r1471740698.m3u8.mp4
1839,6,63162726301013100,63162683479839600,49122368955615200,63162683479839601-49122368955615238r1471740784.m3u8.mp4
1839,7,63162726301013100,63162683479839600,49122368955615200,63162683479839601-49122368955615238r1471741132.m3u8.mp4
1839,8,63162726301013100,63162683479839600,49122368955615200,63162683479839601-49122368955615238r1471741168.m3u8.mp4
1839,9,63162726301013100,63162683479839600,49122368955615200,63162683479839601-49122368955615238r1471741208.m3u8.mp4
1839,10,63162726301013100,63162683479839600,49122368955615200,63162683479839601-49122368955615238r1471741317.m3u8.mp4
1839,11,63162726301013100,63162683479839600,49122368955615200,63162683479839601-49122368955615238r1471741391.m3u8.mp4
1840,1,63163680092038700,63163679788520700,52159828992205700,63163679788520721-52159828992205772r1471740824.m3u8.mp4
1841,1,63165107199780400,63165103974928700,51396800136877800,63165103974928760-51396800136877892r1471741509.m3u8.mp4
1841,2,63165107199780400,63165103974928700,51396800136877800,63165103974928760-51396800136877892r1471741526.m3u8.mp4
1841,3,63165107199780400,63165103974928700,51396800136877800,63165103974928760-51396800136877892r1471741978.m3u8.mp4
1841,4,63165107199780400,63165103974928700,51396800136877800,63165103974928760-51396800136877892r1471741996.m3u8.mp4
1841,5,63165107199780400,63165103974928700,51396800136877800,63165103974928760-51396800136877892r1471742246.m3u8.mp4
1841,6,63165107199780400,63165103974928700,51396800136877800,63165103974928760-51396800136877892r1471742284.m3u8.mp4
1841,7,63165107199780400,63165103974928700,51396800136877800,63165103974928760-51396800136877892r1471742660.m3u8.mp4
1841,8,63165107199780400,63165103974928700,51396800136877800,63165103974928760-51396800136877892r1471746071.m3u8.mp4
1842,1,63166093349852300,63166083619638500,54333189488918700,63166083619638593-54333189488918772r1471741970.m3u8.mp4
1842,2,63166093349852300,63166083619638500,54333189488918700,63166083619638593-54333189488918772r1471742336.m3u8.mp4
1842,3,63166093349852300,63166083619638500,54333189488918700,63166083619638593-54333189488918772r1471742394.m3u8.mp4
1842,4,63166093349852300,63166083619638500,54333189488918700,63166083619638593-54333189488918772r1471742816.m3u8.mp4
1842,5,63166093349852300,63166083619638500,54333189488918700,63166083619638593-54333189488918772r1471743170.m3u8.mp4
1842,6,63166093349852300,63166083619638500,54333189488918700,63166083619638593-54333189488918772r1471744119.m3u8.mp4
1842,7,63166093349852300,63166083619638500,54333189488918700,63166083619638593-54333189488918772r1471744751.m3u8.mp4
1842,8,63166093349852300,63166083619638500,54333189488918700,63166083619638593-54333189488918772r1471745385.m3u8.mp4
1842,9,63166093349852300,63166083619638500,54333189488918700,63166083619638593-54333189488918772r1471745412.m3u8.mp4
1842,10,63166093349852300,63166083619638500,54333189488918700,63166083619638593-54333189488918772r1471746117.m3u8.mp4
1842,11,63166093349852300,63166083619638500,54333189488918700,63166083619638593-54333189488918772r1471746935.m3u8.mp4
1843,1,63166342898353300,63166342169121100,52865298207877100,63166342169121155-52865298207877120r1471742093.m3u8.mp4
1843,2,63166342898353300,63166342169121100,52865298207877100,63166342169121155-52865298207877120r1471742589.m3u8.mp4
1844,1,63167280883148300,63167280659322100,52683441243695100,63167280659322138-52683441243695171r1471742541.m3u8.mp4
1845,1,63169087019652300,63169083234860300,28385471671136300,63169083234860319-28385471671136325r1471743400.m3u8.mp4
1845,2,63169087019652300,63169083234860300,28385471671136300,63169083234860319-28385471671136325r1471743472.m3u8.mp4
1845,3,63169087019652300,63169083234860300,28385471671136300,63169083234860319-28385471671136325r1471744423.m3u8.mp4
1845,4,63169087019652300,63169083234860300,28385471671136300,63169083234860319-28385471671136325r1471745532.m3u8.mp4
1845,5,63169087019652300,63169083234860300,28385471671136300,63169083234860319-28385471671136325r1471745757.m3u8.mp4
1846,1,63169196090430700,63169180790178600,55054874794016300,63169180790178646-55054874794016376r1471743447.m3u8.mp4
1847,1,63169910357329100,63169910055914800,52865298207877100,63169910055914831-52865298207877120r1471743795.m3u8.mp4
1848,1,63170452332717700,63170451764957500,52865298207877100,63170451764957585-52865298207877120r1471744053.m3u8.mp4
1849,1,63175231930869400,63175231488938900,47682196185552100,63175231488938915-47682196185552116r1471746332.m3u8.mp4
1850,1,63175291542415000,63175270177183000,54307639642834400,63175270177183030-54307639642834447r1471746351.m3u8.mp4
1851,1,63175364758185600,63175364261729100,52865298207877100,63175364261729188-52865298207877120r1471746395.m3u8.mp4
1852,1,63179690400515400,63179667053495100,54704420952224300,63179667053495189-54704420952224311r1471748447.m3u8.mp4
1852,2,63179690400515400,63179667053495100,54704420952224300,63179667053495189-54704420952224311r1471748468.m3u8.mp4
1852,3,63179690400515400,63179667053495100,54704420952224300,63179667053495189-54704420952224311r1471748603.m3u8.mp4
1852,4,63179690400515400,63179667053495100,54704420952224300,63179667053495189-54704420952224311r1471748662.m3u8.mp4
1852,5,63179690400515400,63179667053495100,54704420952224300,63179667053495189-54704420952224311r1471748897.m3u8.mp4
1852,6,63179690400515400,63179667053495100,54704420952224300,63179667053495189-54704420952224311r1471749975.m3u8.mp4
1852,7,63179690400515400,63179667053495100,54704420952224300,63179667053495189-54704420952224311r1471750397.m3u8.mp4
1852,8,63179690400515400,63179667053495100,54704420952224300,63179667053495189-54704420952224311r1471750754.m3u8.mp4
1852,9,63179690400515400,63179667053495100,54704420952224300,63179667053495189-54704420952224311r1471750763.m3u8.mp4
1852,10,63179690400515400,63179667053495100,54704420952224300,63179667053495189-54704420952224311r1471750853.m3u8.mp4
1853,1,63179864399128300,63179849606386100,54307639642834400,63179849606386113-54307639642834447r1471748534.m3u8.mp4
1853,2,63179864399128300,63179849606386100,54307639642834400,63179849606386113-54307639642834447r1471748672.m3u8.mp4
1854,1,63180502981912300,63180425715008400,49448561904979500,63180425715008412-49448561904979538r1471748854.m3u8.mp4
1855,1,63181264115963200,63181259139994000,54359981935315800,63181259139994059-54359981935315870r1471749227.m3u8.mp4
1856,1,63185767747786100,63185763740692300,42714514719771000,63185763740692313-42714514719771059r1471751354.m3u8.mp4
1856,2,63185767747786100,63185763740692300,42714514719771000,63185763740692313-42714514719771059r1471751651.m3u8.mp4
1856,3,63185767747786100,63185763740692300,42714514719771000,63185763740692313-42714514719771059r1471755141.m3u8.mp4
1856,4,63185767747786100,63185763740692300,42714514719771000,63185763740692313-42714514719771059r1471755293.m3u8.mp4
1856,5,63185767747786100,63185763740692300,42714514719771000,63185763740692313-42714514719771059r1471757355.m3u8.mp4
1856,6,63185767747786100,63185763740692300,42714514719771000,63185763740692313-42714514719771059r1471757385.m3u8.mp4
1856,7,63185767747786100,63185763740692300,42714514719771000,63185763740692313-42714514719771059r1471759115.m3u8.mp4
1857,1,63186353266333000,63186344664384400,54333189488918700,63186344664384445-54333189488918772r1471751631.m3u8.mp4
1857,2,63186353266333000,63186344664384400,54333189488918700,63186344664384445-54333189488918772r1471751833.m3u8.mp4
1857,3,63186353266333000,63186344664384400,54333189488918700,63186344664384445-54333189488918772r1471751893.m3u8.mp4
1857,4,63186353266333000,63186344664384400,54333189488918700,63186344664384445-54333189488918772r1471752335.m3u8.mp4
1857,5,63186353266333000,63186344664384400,54333189488918700,63186344664384445-54333189488918772r1471752360.m3u8.mp4
1857,6,63186353266333000,63186344664384400,54333189488918700,63186344664384445-54333189488918772r1471753090.m3u8.mp4
1857,7,63186353266333000,63186344664384400,54333189488918700,63186344664384445-54333189488918772r1471753703.m3u8.mp4
1857,8,63186353266333000,63186344664384400,54333189488918700,63186344664384445-54333189488918772r1471753849.m3u8.mp4
1857,9,63186353266333000,63186344664384400,54333189488918700,63186344664384445-54333189488918772r1471753910.m3u8.mp4
1858,1,63186555417101700,63186554339741100,31045571313558700,63186554339741101-31045571313558736r1471751731.m3u8.mp4
1859,1,63187131477497200,63187126210020200,49122368955615200,63187126210020290-49122368955615238r1471752004.m3u8.mp4
1859,2,63187131477497200,63187126210020200,49122368955615200,63187126210020290-49122368955615238r1471752196.m3u8.mp4
1859,3,63187131477497200,63187126210020200,49122368955615200,63187126210020290-49122368955615238r1471752292.m3u8.mp4
1859,4,63187131477497200,63187126210020200,49122368955615200,63187126210020290-49122368955615238r1471752364.m3u8.mp4
1859,5,63187131477497200,63187126210020200,49122368955615200,63187126210020290-49122368955615238r1471752455.m3u8.mp4
1859,6,63187131477497200,63187126210020200,49122368955615200,63187126210020290-49122368955615238r1471752620.m3u8.mp4
1859,7,63187131477497200,63187126210020200,49122368955615200,63187126210020290-49122368955615238r1471753047.m3u8.mp4
1859,8,63187131477497200,63187126210020200,49122368955615200,63187126210020290-49122368955615238r1471753181.m3u8.mp4
1859,9,63187131477497200,63187126210020200,49122368955615200,63187126210020290-49122368955615238r1471753229.m3u8.mp4
1859,10,63187131477497200,63187126210020200,49122368955615200,63187126210020290-49122368955615238r1471753301.m3u8.mp4
1859,11,63187131477497200,63187126210020200,49122368955615200,63187126210020290-49122368955615238r1471753411.m3u8.mp4
1859,12,63187131477497200,63187126210020200,49122368955615200,63187126210020290-49122368955615238r1471753611.m3u8.mp4
1859,13,63187131477497200,63187126210020200,49122368955615200,63187126210020290-49122368955615238r1471753737.m3u8.mp4
1859,14,63187131477497200,63187126210020200,49122368955615200,63187126210020290-49122368955615238r1471753808.m3u8.mp4
1859,15,63187131477497200,63187126210020200,49122368955615200,63187126210020290-49122368955615238r1471753871.m3u8.mp4
1859,16,63187131477497200,63187126210020200,49122368955615200,63187126210020290-49122368955615238r1471753959.m3u8.mp4
1859,17,63187131477497200,63187126210020200,49122368955615200,63187126210020290-49122368955615238r1471754006.m3u8.mp4
1859,18,63187131477497200,63187126210020200,49122368955615200,63187126210020290-49122368955615238r1471754032.m3u8.mp4
1859,19,63187131477497200,63187126210020200,49122368955615200,63187126210020290-49122368955615238r1471754082.m3u8.mp4
1859,20,63187131477497200,63187126210020200,49122368955615200,63187126210020290-49122368955615238r1471754125.m3u8.mp4
1860,1,63189211665639200,63189164599810900,54307639642834400,63189164599810945-54307639642834447r1471752976.m3u8.mp4
1861,1,63189484498822900,63189453857899400,53974396489971200,63189453857899471-53974396489971233r1471753114.m3u8.mp4
1862,1,63189658856040200,63189644352696100,54307639642834400,63189644352696169-54307639642834447r1471753205.m3u8.mp4
1862,2,63189658856040200,63189644352696100,54307639642834400,63189644352696169-54307639642834447r1471754304.m3u8.mp4
1862,3,63189658856040200,63189644352696100,54307639642834400,63189644352696169-54307639642834447r1471754366.m3u8.mp4
1863,1,63190497175775000,63190478622834000,55101412352210500,63190478622834069-55101412352210556r1471753602.m3u8.mp4
1863,2,63190497175775000,63190478622834000,55101412352210500,63190478622834069-55101412352210556r1471755761.m3u8.mp4
1863,3,63190497175775000,63190478622834000,55101412352210500,63190478622834069-55101412352210556r1471755864.m3u8.mp4
